"Date","Hour","DUSMASS25","OCSMASS","BCSMASS","SSSMASS25","SO4SMASS"
2023-05-31,13,4.9102427679415e-10,1.04269426426384e-09,1.44843095850611e-10,2.08175116034326e-10,4.6115758434162e-10
2023-05-31,14,4.59096455296404e-10,8.28922874784865e-10,1.15894037422404e-10,1.90979093650512e-10,3.9047770572509e-10
2023-05-31,15,7.73966668532466e-10,8.77059980197714e-10,1.02662864320813e-10,2.41202391393358e-09,5.80740011635328e-10
2023-05-31,16,7.03448799210804e-10,8.14821543571043e-10,9.71794936188708e-11,1.75757985942937e-09,5.82369374946268e-10
2023-05-31,17,6.4952748735081e-10,7.71097075080718e-10,9.41170266721691e-11,1.39624301009889e-09,5.58310397913431e-10
2023-05-31,18,5.34502331284159e-10,7.57309381871352e-10,9.45948597230739e-11,9.17765308194873e-10,5.63144419984951e-10
2023-05-31,19,5.50621326311784e-10,8.19266710028188e-10,1.02474487229109e-10,8.99069763082849e-10,5.98344040980692e-10
2023-05-31,20,5.87376092209269e-10,9.24101128951804e-10,1.14610473889165e-10,9.01049124202302e-10,6.38894270821311e-10
2023-05-31,21,6.4361055374107e-10,1.07349162892234e-09,1.30924271424249e-10,9.2710811250285e-10,7.19532433635095e-10
2023-05-31,22,6.68293087535687e-10,1.24504795362412e-09,1.53109289136033e-10,9.06232811015428e-10,7.58756779628555e-10
2023-05-31,23,6.12314643433365e-10,1.43200562519041e-09,1.95275837167053e-10,7.43605621522647e-10,6.35220376299372e-10
2023-06-01,0,5.35695043879514e-10,1.64701530191991e-09,2.41075853724126e-10,6.0997812356689e-10,6.44956144046915e-10
2023-06-01,1,4.68878325055044e-10,1.8843195892515e-09,2.84891388258046e-10,5.13322773176839e-10,6.25721696678738e-10
2023-06-01,2,4.15603773618045e-10,2.13286699413118e-09,3.27533583588391e-10,4.40687070168977e-10,5.16161058339293e-10
2023-06-01,3,3.8377787059396e-10,2.32950903011897e-09,3.62484542382191e-10,3.86034204602481e-10,6.18423201537155e-10
2023-06-01,4,3.71977060265039e-10,2.46818032678675e-09,3.86359444437545e-10,3.40114048036355e-10,6.82807310692368e-10
2023-06-01,5,3.89369120279426e-10,2.5991495622435e-09,4.0636585763032e-10,3.13546605346104e-10,6.18042117483952e-10
2023-06-01,6,4.06839617550503e-10,2.64391974980072e-09,4.15364270756058e-10,2.83078005480775e-10,6.42506048365021e-10
2023-06-01,7,4.1298048314431e-10,2.5950921411777e-09,4.08002714946676e-10,2.42018238783004e-10,7.20580040081131e-10
2023-06-01,8,4.18621248776674e-10,2.49387110962118e-09,3.92576693375446e-10,2.0476031981076e-10,6.73289590746862e-10
2023-06-01,9,4.2988620996276e-10,2.37652408863198e-09,3.7524419682633e-10,1.73264097513837e-10,6.73101241410734e-10
2023-06-01,10,4.44854819647844e-10,2.26440688422258e-09,3.56565332815251e-10,1.44675049718046e-10,7.12109371470149e-10
2023-06-01,11,4.62617638641305e-10,2.15568718431314e-09,3.38004652045143e-10,1.23371757254631e-10,6.17933981761354e-10
2023-06-01,12,4.9721715633666e-10,1.45765588488445e-09,2.23606216875893e-10,1.09582003193776e-10,5.50097578599917e-10
2023-06-01,13,5.27082655299438e-10,1.01640573735295e-09,1.45644538096512e-10,1.17575324476427e-10,5.22656695700618e-10
2023-06-01,14,4.82047124439333e-10,7.93792254150105e-10,1.11479298015027e-10,9.6592123188799e-11,3.87791632139312e-10
2023-06-01,15,4.60102012045382e-10,7.05302205528113e-10,9.63798832409601e-11,8.91634127642149e-11,3.53844620271104e-10
2023-06-01,16,4.41557179708951e-10,6.5986144326402e-10,8.84379514065614e-11,8.32025906505329e-11,3.37694400220911e-10
2023-06-01,17,4.33239305541733e-10,6.44721664944115e-10,8.49794054569308e-11,8.07039504668872e-11,3.26998483846097e-10
2023-06-01,18,4.33413360756418e-10,6.46814435345533e-10,8.42751562979416e-11,8.89366080780718e-11,3.25327598194036e-10
2023-06-01,19,4.37017338983381e-10,6.61415755498496e-10,8.54452550380636e-11,8.42558522951009e-11,3.27397331467694e-10
2023-06-01,20,4.41104403003933e-10,6.97174706854042e-10,8.98953689265625e-11,8.04658631392563e-11,3.16327658511639e-10
2023-06-01,21,4.56839788220975e-10,7.81473885602679e-10,9.96490320814836e-11,8.16239367762428e-11,3.22271764829907e-10
2023-06-01,22,4.75914141429001e-10,9.5973018421347e-10,1.19246737484424e-10,8.47044795415641e-11,3.40692279943156e-10
2023-06-01,23,4.67095251366345e-10,1.30022737021562e-09,1.69789390880304e-10,7.23254858780997e-11,3.06821124063106e-10
2023-06-02,0,4.49105141964168e-10,1.65947677821521e-09,2.24739837850763e-10,6.03810473842614e-11,4.01205763056467e-10
2023-06-02,1,4.27358731736049e-10,1.97273886115568e-09,2.71911243521217e-10,5.27400727257099e-11,4.67358096667425e-10
2023-06-02,2,4.03693384276593e-10,2.20754703406101e-09,3.05773101283435e-10,4.76224303047612e-11,4.85676610040287e-10
2023-06-02,3,3.91149668210744e-10,2.40262787443157e-09,3.32909200206899e-10,4.5094719625105e-11,5.13083686648486e-10
2023-06-02,4,3.91015747558399e-10,2.54281995459849e-09,3.51919715591009e-10,4.46234334205986e-11,5.2612830758747e-10
2023-06-02,5,4.01553790219111e-10,2.60364507731481e-09,3.62513935536768e-10,4.62914914733936e-11,5.09509712198764e-10
2023-06-02,6,4.16287060378551e-10,2.61167576454113e-09,3.67309155313578e-10,4.85445295073106e-11,4.78297124129057e-10
2023-06-02,7,4.34188185405304e-10,2.60219601422307e-09,3.68050395715969e-10,5.24989184069735e-11,4.56981341656615e-10
2023-06-02,8,4.50753129266346e-10,2.56560972466957e-09,3.64610591718773e-10,5.75889440301847e-11,4.55355225748022e-10
2023-06-02,9,4.49735471086399e-10,2.50056753081651e-09,3.57166851649993e-10,5.6791574915005e-11,5.96634019967013e-10
2023-06-02,10,4.34426355999662e-10,2.4210642379785e-09,3.48282014339674e-10,5.04535822842822e-11,7.02438218702639e-10
2023-06-02,11,4.07324868278991e-10,2.32588748261264e-09,3.38184036330347e-10,4.09835117232138e-11,5.82831172213361e-10
2023-06-02,12,3.66156327480383e-10,1.67085101310249e-09,2.44422482253981e-10,3.12961809245671e-11,5.94788052143969e-10
2023-06-02,13,3.50362211465338e-10,8.72579453137234e-10,1.250137215969e-10,3.28821518624789e-11,4.23213797340338e-10
2023-06-02,14,3.66513819294312e-10,6.20244910987111e-10,8.65034294195155e-11,3.45406411805804e-11,2.592686898506e-10
2023-06-02,15,6.65096977492396e-10,6.35709096474812e-10,7.63728247310524e-11,6.89420687205455e-10,3.29012761479675e-10
2023-06-02,16,7.43491823662623e-10,5.81200920724001e-10,6.97150462358742e-11,5.19819520761189e-10,3.05908159914381e-10
2023-06-02,17,7.59546314732518e-10,5.36608479873024e-10,6.52052717375895e-11,4.03815092475668e-10,2.73459588306935e-10
2023-06-02,18,8.36844205043263e-10,5.51928114322919e-10,6.64282864826227e-11,4.54985882303305e-10,2.88936236048087e-10
2023-06-02,19,8.60450266593205e-10,5.71557690065561e-10,6.9201352981274e-11,4.09556139002731e-10,3.07463887683213e-10
2023-06-02,20,8.68564997702492e-10,6.18916917716206e-10,7.51707654456091e-11,3.85863119234386e-10,3.24735682788457e-10
2023-06-02,21,8.69518623769494e-10,6.7572364370605e-10,8.0802746438291e-11,3.70689062778595e-10,3.37441352638024e-10
2023-06-02,22,8.84328554828784e-10,8.7128304571138e-10,1.04071883055834e-10,3.7059413870999e-10,3.61498747603051e-10
2023-06-02,23,8.75022110324863e-10,1.26831944946559e-09,1.58937557559469e-10,3.48388734527916e-10,3.65697999660242e-10
2023-06-03,0,8.36464841835749e-10,1.64962288273784e-09,2.13348144706416e-10,3.08658931746919e-10,4.5457335118293e-10
2023-06-03,1,7.91257448451432e-10,1.95727478669028e-09,2.57837112771497e-10,2.69382849360511e-10,5.12794251505966e-10
2023-06-03,2,7.52926831992795e-10,2.19765627917923e-09,2.92304791482678e-10,2.38250003059548e-10,5.52835000000584e-10
2023-06-03,3,7.20164705647619e-10,2.37433295247058e-09,3.18197995730074e-10,2.14175135959671e-10,5.68799507494333e-10
2023-06-03,4,6.86347034761781e-10,2.47786835494423e-09,3.36257771627047e-10,1.93026053474377e-10,5.58786239501785e-10
2023-06-03,5,6.62178645249867e-10,2.52032283931669e-09,3.48295753349603e-10,1.74216127635241e-10,5.34327693202385e-10
2023-06-03,6,6.50073217478564e-10,2.53607068678718e-09,3.55416446273793e-10,1.58929175375633e-10,5.09348729860193e-10
2023-06-03,7,6.44663711302229e-10,2.51861531630482e-09,3.58943402778422e-10,1.43888040371465e-10,4.8416054498901e-10
2023-06-03,8,6.4711680458629e-10,2.48998066609829e-09,3.60634272444926e-10,1.30313204671495e-10,4.62144184032454e-10
2023-06-03,9,6.53495479951971e-10,2.4474706705746e-09,3.60673019228486e-10,1.17806361887851e-10,4.40857822470164e-10
2023-06-03,10,6.66086796830001e-10,2.43340791961089e-09,3.61530305692526e-10,1.08088468731005e-10,4.18467427376612e-10
2023-06-03,11,6.82432443888104e-10,2.41153874647182e-09,3.58833351921106e-10,1.00822593329664e-10,3.92619575739772e-10
2023-06-03,12,7.02681468567334e-10,1.60549096239748e-09,2.32379518405601e-10,8.402238627081e-11,3.24203969226389e-10
2023-06-03,13,6.94292734415569e-10,9.67898095005637e-10,1.37236735864299e-10,7.11375125472813e-11,2.61204252671732e-10
2023-06-03,14,6.6274324916904e-10,7.78073439011706e-10,1.07878761479441e-10,6.45551390121568e-11,2.27234689398337e-10
2023-06-03,15,7.34065697116648e-10,7.47444217630289e-10,9.95038010320748e-11,2.73508410364443e-10,2.53197129929106e-10
2023-06-03,16,7.25165760773194e-10,7.00454416691088e-10,9.2354818237439e-11,2.39600950191488e-10,2.47436321432204e-10
2023-06-03,17,7.18366366392331e-10,6.90755064258752e-10,8.98884300326586e-11,2.25061108638513e-10,2.54569199054089e-10
2023-06-03,18,7.70009334072341e-10,7.17726322818635e-10,9.08107547492598e-11,3.63535118674818e-10,3.00703073552455e-10
2023-06-03,19,7.58400231504197e-10,7.6216538635876e-10,9.60877627464995e-11,3.17719878184519e-10,3.29514471264503e-10
2023-06-03,20,7.53491546934271e-10,8.28454527201927e-10,1.04335602657546e-10,2.97757346556793e-10,3.36452726790171e-10
2023-06-03,21,7.47143680257523e-10,9.47321554534142e-10,1.19825857569644e-10,2.08102785004272e-10,3.35903416193162e-10
2023-06-03,22,7.74048714013986e-10,1.16883758227715e-09,1.45550974051112e-10,2.27186727763673e-10,3.53859858082117e-10
2023-06-03,23,8.00956578839163e-10,1.66261149292524e-09,2.06309289096929e-10,2.44025716300555e-10,4.68396044173147e-10
2023-06-04,0,8.17546641496136e-10,2.15052953222994e-09,2.69659905516306e-10,2.5630186861747e-10,5.83762704842172e-10
2023-06-04,1,8.24515622444011e-10,2.51285015018254e-09,3.19748866273173e-10,2.62583649268677e-10,6.70769495503265e-10
2023-06-04,2,8.20471690587965e-10,2.77766121214995e-09,3.57798179972946e-10,2.63502775155189e-10,7.32063853980947e-10
2023-06-04,3,8.15583711677448e-10,2.96052515835754e-09,3.83304554762987e-10,2.65034494351113e-10,8.04034949730692e-10
2023-06-04,4,8.17948209164143e-10,3.04349345725541e-09,3.96521260270788e-10,2.67125016550906e-10,8.83670192575181e-10
2023-06-04,5,8.29240898170269e-10,3.05160652303016e-09,3.99852789767507e-10,2.70827527071305e-10,9.25862109202313e-10
