"Date","Hour","DUSMASS25","OCSMASS","BCSMASS","SSSMASS25","SO4SMASS"
2023-04-26,15,1.85567380905916e-10,2.05663486241292e-09,5.44455647233377e-10,1.09939335413145e-09,1.52782331230839e-09
2023-04-26,16,1.81851145253376e-10,2.04069094955628e-09,5.2749571377575e-10,9.50944212263494e-10,1.40677636206732e-09
2023-04-26,17,1.77977174664612e-10,2.0721657723044e-09,5.31057142705293e-10,8.60097215671374e-10,1.33623279108264e-09
2023-04-26,18,1.55027088388771e-10,2.40890751790346e-09,6.48963605076602e-10,1.06707387370619e-09,1.53807822034224e-09
2023-04-26,19,1.62228258604458e-10,2.9480120566916e-09,8.12382383585941e-10,1.06750486228435e-09,1.60780155855633e-09
2023-04-26,20,1.65881738900531e-10,3.91657195564221e-09,1.13771470022783e-09,1.13533882295513e-09,1.737784471878e-09
2023-04-26,21,1.67796290750921e-10,4.96167640307021e-09,1.49921086656235e-09,1.21002785569146e-09,1.78233194869648e-09
2023-04-26,22,1.72756559058129e-10,5.97124616419364e-09,1.84622994670036e-09,1.18834608819895e-09,1.69885150391735e-09
2023-04-26,23,1.83180054458276e-10,6.87751144923254e-09,2.14963336020446e-09,1.05999409250046e-09,1.55482760000325e-09
2023-04-27,0,1.98376468030226e-10,7.69184627102959e-09,2.40559216990732e-09,8.6078910666032e-10,1.4073795462366e-09
2023-04-27,1,2.14081613547634e-10,8.33352320483982e-09,2.58788435125723e-09,6.57038368157004e-10,1.33583744066357e-09
2023-04-27,2,2.25079052618149e-10,8.55978665725843e-09,2.66216404476438e-09,4.93790175415398e-10,1.25110977133858e-09
2023-04-27,3,2.27080243497824e-10,8.11037104142542e-09,2.58455035151428e-09,3.58749752127352e-10,2.68445621287583e-09
2023-04-27,4,2.19020607206133e-10,7.30495619549743e-09,2.44844322594417e-09,2.60337307267378e-10,3.36953509538773e-09
2023-04-27,5,2.07119543738088e-10,6.46465370124361e-09,2.3081356825827e-09,1.98490168745735e-10,2.41467290607034e-09
2023-04-27,6,1.96747548808496e-10,5.83964876454957e-09,2.19619122887593e-09,1.72668268572096e-10,3.45493944564623e-09
2023-04-27,7,1.88795534761255e-10,5.4873567911784e-09,2.14692019717688e-09,1.68314098769606e-10,3.68843666720409e-09
2023-04-27,8,1.83944470766306e-10,5.3186806070471e-09,2.13788764469314e-09,1.69429525964659e-10,2.55321563891187e-09
2023-04-27,9,1.81779258312531e-10,5.24446663874301e-09,2.13447037822334e-09,1.73704536865493e-10,3.47337758555e-09
2023-04-27,10,2.04750494336992e-10,4.91872986785324e-09,1.88893456432027e-09,2.33294689122587e-10,3.61270435789152e-09
2023-04-27,11,3.75705966337847e-10,3.816825522307e-09,1.20332765973785e-09,3.11311004752568e-10,2.51344589585756e-09
2023-04-27,12,7.78457909245134e-10,2.19101314868908e-09,5.90131887800993e-10,2.11237605185488e-09,1.37360967045197e-09
2023-04-27,13,8.38277058878845e-10,1.80273052041713e-09,4.97774710339627e-10,1.2984365804769e-09,1.09754894062064e-09
2023-04-27,14,8.11354983198953e-10,1.57638768705226e-09,4.47211739862396e-10,8.70023109111884e-10,9.52439460633059e-10
2023-04-27,15,5.94530424891104e-10,1.44937883916896e-09,4.2388970111773e-10,4.29297097870318e-10,8.84097961506569e-10
2023-04-27,16,5.88650295174631e-10,1.32791322382531e-09,3.99969501962971e-10,3.84295539834767e-10,9.71234426216938e-10
2023-04-27,17,5.96668436880776e-10,1.27467125743408e-09,3.92231191970183e-10,4.14418527272531e-10,8.44906644648091e-10
2023-04-27,18,6.4050015291528e-10,1.3387064790038e-09,4.07719413786367e-10,5.85270887309974e-10,8.05152611249582e-10
2023-04-27,19,7.0762257164958e-10,1.62469515618824e-09,4.89809304227151e-10,7.62049257030384e-10,1.01681163489076e-09
2023-04-27,20,7.15528081229877e-10,2.18537943297292e-09,6.76105560426521e-10,9.82466996646281e-10,1.03184316646576e-09
2023-04-27,21,6.94214574714636e-10,2.61152766078965e-09,8.46817338473471e-10,1.07720388164978e-09,1.28532040566398e-09
2023-04-27,22,6.6672606324758e-10,2.59515009481959e-09,9.05434782705328e-10,1.09023690075816e-09,1.44888112618702e-09
2023-04-27,23,6.61398713575068e-10,2.48346321285453e-09,8.9443191741978e-10,1.1332860205826e-09,1.19488707817084e-09
2023-04-28,0,6.94317159322111e-10,2.42350095547295e-09,8.76048455999978e-10,1.28172106261815e-09,3.11577275091679e-09
