gap,normalized_pct,q1,q5,population,n_units,n_clusters,effective_clusters,max_cluster_share,populated_groups,n_cells,se,lower,upper,inference_status,design,level,outcome,standardized_gap,city_id
2.89577389476527,21.5663926368569,16.3230259323471,13.4272520375819,3971949,34689,669,286.985370652204,0.0120354012601874,5,3314,,,,descriptive,B_common,sector,avg_pm25,0.676355202488934,bogota_2018
2.9188110267729,21.6702511447262,16.3880182236782,13.4692071969053,3971949,34689,34689,9789.49022713913,0.00117473814492583,5,149910,,,,descriptive,baseline_common,sector,avg_pm25,0.681735900240215,bogota_2018
2.89882528112156,21.500033389256,16.3817126266368,13.4828873455153,3971949,34689,669,286.985370652204,0.0120354012601874,5,3314,,,,descriptive,A_common,sector,avg_pm25,0.677067903518737,bogota_2018
4.10508186375614,31.0447327653642,17.3282005640597,13.2231187003035,4251366,37285,743,310.574387517453,0.0112443859220778,5,743,,,,descriptive,C,sector,avg_pm25,0.958808793812782,bogota_2018
17.6993381866658,186.238046382931,27.2029485017533,9.50361031508753,4255038,37375,36,13.3834483637677,0.157779554495166,5,180,,,,descriptive,A,localidad,hrs_d_pm10_it1,0.221619643001171,bogota_2018
2.49795088071973,126.785860524346,4.46816338737385,1.97021250665413,3401841,25998,17,8.05811054923257,0.210546583452901,5,85,,,,descriptive,B_native,localidad,hrs_d_pm10_it1,0.0312777221713652,bogota_2018
2.93360932250454,133.251863461262,5.13516151569949,2.20155219319495,2951799,22261,17,7.67650599785278,0.227440283027401,5,85,,,,descriptive,B_common,localidad,hrs_d_pm10_it1,0.0367327548579284,bogota_2018
1.35844937326106,95.4018418770116,2.7823730067401,1.42392363347903,2951799,22261,22261,6612.98519747097,0.00158073093730298,5,101365,,,,descriptive,baseline_common,localidad,hrs_d_pm10_it1,0.0170096227306449,bogota_2018
1.31669007885629,81.2504968001477,2.93722180568986,1.62053172683357,2951799,22261,17,7.67650599785278,0.227440283027401,5,85,,,,descriptive,A_common,localidad,hrs_d_pm10_it1,0.0164867399075494,bogota_2018
25.0115317352494,1587.7975805176,26.5867660120957,1.5752342768463,4255038,37375,36,13.3834483637677,0.157779554495166,5,36,,,,descriptive,C,localidad,hrs_d_pm10_it1,0.313178192066776,bogota_2018
91.874805472841,171.960964740991,145.302515425052,53.4277099522114,4255038,37375,36,13.3834483637677,0.157779554495166,5,180,,,,descriptive,A,localidad,hrs_d_pm10_it2,0.477112342202855,bogota_2018
47.044427795468,159.511432800887,76.5372528359102,29.4928250404421,3401841,25998,17,8.05811054923257,0.210546583452901,5,85,,,,descriptive,B_native,localidad,hrs_d_pm10_it2,0.244305030280842,bogota_2018
