edu_quintile,population,mean,share,design,level,outcome,city_id
3,760360,125.183065774566,0.178850750558762,A,seccion,hrs_d_pm25_it2,bogota_2018
4,915119,115.467016504041,0.215252932822062,A,seccion,hrs_d_pm25_it2,bogota_2018
5,899211,47.9971057789295,0.21151107667512,A,seccion,hrs_d_pm25_it2,bogota_2018
1,802365,135.337382612651,0.189753883869057,B_native,seccion,hrs_d_pm25_it2,bogota_2018
2,869563,131.465935188135,0.205645755384182,B_native,seccion,hrs_d_pm25_it2,bogota_2018
3,751674,122.1138591996,0.177765805965352,B_native,seccion,hrs_d_pm25_it2,bogota_2018
4,911119,114.15063893959,0.215473467707205,B_native,seccion,hrs_d_pm25_it2,bogota_2018
5,893730,47.3347856735256,0.211361087074203,B_native,seccion,hrs_d_pm25_it2,bogota_2018
1,785800,135.800848816493,0.189312721101743,B_common,seccion,hrs_d_pm25_it2,bogota_2018
2,858087,131.688496620972,0.206727901389707,B_common,seccion,hrs_d_pm25_it2,bogota_2018
3,732888,122.95386471057,0.17656531120236,B_common,seccion,hrs_d_pm25_it2,bogota_2018
4,895479,114.66994089197,0.215736276634599,B_common,seccion,hrs_d_pm25_it2,bogota_2018
5,878550,47.7908280689773,0.211657789671591,B_common,seccion,hrs_d_pm25_it2,bogota_2018
1,785800,137.066891066429,0.189312721101743,baseline_common,seccion,hrs_d_pm25_it2,bogota_2018
2,858087,132.607311379848,0.206727901389707,baseline_common,seccion,hrs_d_pm25_it2,bogota_2018
3,732888,123.979784087064,0.17656531120236,baseline_common,seccion,hrs_d_pm25_it2,bogota_2018
4,895479,115.286140713518,0.215736276634599,baseline_common,seccion,hrs_d_pm25_it2,bogota_2018
5,878550,48.0541380684082,0.211657789671591,baseline_common,seccion,hrs_d_pm25_it2,bogota_2018
1,785800,136.937685452797,0.189312721101743,A_common,seccion,hrs_d_pm25_it2,bogota_2018
2,858087,132.557079451233,0.206727901389707,A_common,seccion,hrs_d_pm25_it2,bogota_2018
3,732888,123.922999215169,0.17656531120236,A_common,seccion,hrs_d_pm25_it2,bogota_2018
4,895479,115.341945616491,0.215736276634599,A_common,seccion,hrs_d_pm25_it2,bogota_2018
5,878550,48.1880217142984,0.211657789671591,A_common,seccion,hrs_d_pm25_it2,bogota_2018
1,674755,188.259101451638,0.158714869526642,C,seccion,hrs_d_pm25_it2,bogota_2018
2,729796,142.81467834847,0.17166153184647,C,seccion,hrs_d_pm25_it2,bogota_2018
3,902318,131.070480695276,0.212241900603241,C,seccion,hrs_d_pm25_it2,bogota_2018
4,975682,90.0624978220363,0.229498471785304,C,seccion,hrs_d_pm25_it2,bogota_2018
5,968815,33.6105933537363,0.227883226238343,C,seccion,hrs_d_pm25_it2,bogota_2018
1,804265,16.4624176945571,0.189178019488324,A,seccion,avg_pm25,bogota_2018
2,872411,16.2336218917453,0.205207220455731,A,seccion,avg_pm25,bogota_2018
3,760360,16.3682124090551,0.178850750558762,A,seccion,avg_pm25,bogota_2018
4,915119,16.2661089559243,0.215252932822062,A,seccion,avg_pm25,bogota_2018
5,899211,13.5070123301557,0.21151107667512,A,seccion,avg_pm25,bogota_2018
1,802365,16.4067967894549,0.189753883869057,B_native,seccion,avg_pm25,bogota_2018
2,869563,16.2028674281317,0.205645755384182,B_native,seccion,avg_pm25,bogota_2018
3,751674,16.2896258580478,0.177765805965352,B_native,seccion,avg_pm25,bogota_2018
4,911119,16.2483073273785,0.215473467707205,B_native,seccion,avg_pm25,bogota_2018
5,893730,13.4795548200087,0.211361087074203,B_native,seccion,avg_pm25,bogota_2018
1,785800,16.4310449186053,0.189312721101743,B_common,seccion,avg_pm25,bogota_2018
2,858087,16.2199567593253,0.206727901389707,B_common,seccion,avg_pm25,bogota_2018
3,732888,16.3149630440623,0.17656531120236,B_common,seccion,avg_pm25,bogota_2018
4,895479,16.2633401153061,0.215736276634599,B_common,seccion,avg_pm25,bogota_2018
5,878550,13.5028790348242,0.211657789671591,B_common,seccion,avg_pm25,bogota_2018
1,785800,16.4561192286047,0.189312721101743,baseline_common,seccion,avg_pm25,bogota_2018
2,858087,16.2393484890432,0.206727901389707,baseline_common,seccion,avg_pm25,bogota_2018
3,732888,16.3302892630118,0.17656531120236,baseline_common,seccion,avg_pm25,bogota_2018
4,895479,16.2628818442445,0.215736276634599,baseline_common,seccion,avg_pm25,bogota_2018
5,878550,13.5036245448606,0.211657789671591,baseline_common,seccion,avg_pm25,bogota_2018
1,785800,16.4560216229302,0.189312721101743,A_common,seccion,avg_pm25,bogota_2018
2,858087,16.2393220357126,0.206727901389707,A_common,seccion,avg_pm25,bogota_2018
3,732888,16.3303145890966,0.17656531120236,A_common,seccion,avg_pm25,bogota_2018
4,895479,16.2626315319108,0.215736276634599,A_common,seccion,avg_pm25,bogota_2018
5,878550,13.5036310801262,0.211657789671591,A_common,seccion,avg_pm25,bogota_2018
1,674755,17.2493642023638,0.158714869526642,C,seccion,avg_pm25,bogota_2018
2,729796,16.7282949186136,0.17166153184647,C,seccion,avg_pm25,bogota_2018
3,902318,16.6328944142916,0.212241900603241,C,seccion,avg_pm25,bogota_2018
4,975682,15.6833543288743,0.229498471785304,C,seccion,avg_pm25,bogota_2018
5,968815,13.1316453581751,0.227883226238343,C,seccion,avg_pm25,bogota_2018
1,805403,26.586304829506,0.189282210875673,A,sector,hrs_d_pm10_it1,bogota_2018
2,873186,22.7873194178093,0.205212268374572,A,sector,hrs_d_pm10_it1,bogota_2018
3,761562,35.3545555763904,0.178978895135602,A,sector,hrs_d_pm10_it1,bogota_2018
4,915457,15.4345698780505,0.215146609736505,A,sector,hrs_d_pm10_it1,bogota_2018
5,899430,9.88271285371065,0.211380015877649,A,sector,hrs_d_pm10_it1,bogota_2018
1,770837,22.422823502245,0.187985090678699,B_native,sector,hrs_d_pm10_it1,bogota_2018
2,848508,18.7953042281275,0.206926825413935,B_native,sector,hrs_d_pm10_it1,bogota_2018
3,714404,29.5785787873528,0.174222696524979,B_native,sector,hrs_d_pm10_it1,bogota_2018
4,883185,12.2913896861926,0.215383553606102,B_native,sector,hrs_d_pm10_it1,bogota_2018
5,883588,8.09566336346804,0.215481833776285,B_native,sector,hrs_d_pm10_it1,bogota_2018
1,746023,23.0646950563186,0.187730314843726,B_common,sector,hrs_d_pm10_it1,bogota_2018
2,832760,19.0348143522744,0.209556939919092,B_common,sector,hrs_d_pm10_it1,bogota_2018
3,683132,30.7279500887091,0.171904331957358,B_common,sector,hrs_d_pm10_it1,bogota_2018
4,858384,12.5223547969207,0.216005000619038,B_common,sector,hrs_d_pm10_it1,bogota_2018
5,853609,8.34442350068943,0.214803412660786,B_common,sector,hrs_d_pm10_it1,bogota_2018
1,746023,24.3422776509571,0.187730314843726,baseline_common,sector,hrs_d_pm10_it1,bogota_2018
2,832760,20.4497598347663,0.209556939919092,baseline_common,sector,hrs_d_pm10_it1,bogota_2018
3,683132,32.3412854323908,0.171904331957358,baseline_common,sector,hrs_d_pm10_it1,bogota_2018
4,858384,13.8211126954836,0.216005000619038,baseline_common,sector,hrs_d_pm10_it1,bogota_2018
5,853609,8.82572114398981,0.214803412660786,baseline_common,sector,hrs_d_pm10_it1,bogota_2018
1,746023,24.424962648478,0.187730314843726,A_common,sector,hrs_d_pm10_it1,bogota_2018
2,832760,20.3963107517125,0.209556939919092,A_common,sector,hrs_d_pm10_it1,bogota_2018
3,683132,32.2866462548735,0.171904331957358,A_common,sector,hrs_d_pm10_it1,bogota_2018
4,858384,13.9357407611866,0.216005000619038,A_common,sector,hrs_d_pm10_it1,bogota_2018
5,853609,8.7326284669965,0.214803412660786,A_common,sector,hrs_d_pm10_it1,bogota_2018
1,635869,46.4023344431007,0.149439088440573,C,sector,hrs_d_pm10_it1,bogota_2018
2,745082,39.7715405821104,0.175105839242799,C,sector,hrs_d_pm10_it1,bogota_2018
3,934440,29.5921600102735,0.21960790949458,C,sector,hrs_d_pm10_it1,bogota_2018
4,974078,3.34176010545357,0.22892345497267,C,sector,hrs_d_pm10_it1,bogota_2018
5,965569,1.25182664315031,0.226923707849378,C,sector,hrs_d_pm10_it1,bogota_2018
1,805403,143.827981691359,0.189282210875673,A,sector,hrs_d_pm10_it2,bogota_2018
2,873186,147.352240918292,0.205212268374572,A,sector,hrs_d_pm10_it2,bogota_2018
3,761562,134.327365495765,0.178978895135602,A,sector,hrs_d_pm10_it2,bogota_2018
4,915457,113.58121085263,0.215146609736505,A,sector,hrs_d_pm10_it2,bogota_2018
5,899430,50.3795632552064,0.211380015877649,A,sector,hrs_d_pm10_it2,bogota_2018
1,770837,136.39468136584,0.187985090678699,B_native,sector,hrs_d_pm10_it2,bogota_2018
2,848508,140.252754246277,0.206926825413935,B_native,sector,hrs_d_pm10_it2,bogota_2018
3,714404,124.503610002184,0.174222696524979,B_native,sector,hrs_d_pm10_it2,bogota_2018
4,883185,108.667857810085,0.215383553606102,B_native,sector,hrs_d_pm10_it2,bogota_2018
5,883588,48.0131452667986,0.215481833776285,B_native,sector,hrs_d_pm10_it2,bogota_2018
1,746023,138.934086482588,0.187730314843726,B_common,sector,hrs_d_pm10_it2,bogota_2018
2,832760,141.728441567799,0.209556939919092,B_common,sector,hrs_d_pm10_it2,bogota_2018
3,683132,127.24037521299,0.171904331957358,B_common,sector,hrs_d_pm10_it2,bogota_2018
4,858384,109.754945339149,0.216005000619038,B_common,sector,hrs_d_pm10_it2,bogota_2018
5,853609,49.0952918725084,0.214803412660786,B_common,sector,hrs_d_pm10_it2,bogota_2018
1,746023,142.06567491887,0.187730314843726,baseline_common,sector,hrs_d_pm10_it2,bogota_2018
2,832760,144.438369998559,0.209556939919092,baseline_common,sector,hrs_d_pm10_it2,bogota_2018
3,683132,129.980700655217,0.171904331957358,baseline_common,sector,hrs_d_pm10_it2,bogota_2018
4,858384,112.310957566777,0.216005000619038,baseline_common,sector,hrs_d_pm10_it2,bogota_2018
5,853609,48.2692989413186,0.214803412660786,baseline_common,sector,hrs_d_pm10_it2,bogota_2018
1,746023,141.462917211844,0.187730314843726,A_common,sector,hrs_d_pm10_it2,bogota_2018
2,832760,144.193858565807,0.209556939919092,A_common,sector,hrs_d_pm10_it2,bogota_2018
3,683132,129.591045302924,0.171904331957358,A_common,sector,hrs_d_pm10_it2,bogota_2018
4,858384,112.965970085748,0.216005000619038,A_common,sector,hrs_d_pm10_it2,bogota_2018
5,853609,48.6709703491984,0.214803412660786,A_common,sector,hrs_d_pm10_it2,bogota_2018
1,635869,217.2980629658,0.149439088440573,C,sector,hrs_d_pm10_it2,bogota_2018
2,745082,179.766257942079,0.175105839242799,C,sector,hrs_d_pm10_it2,bogota_2018
3,934440,134.897883224177,0.21960790949458,C,sector,hrs_d_pm10_it2,bogota_2018
4,974078,72.7830030038662,0.22892345497267,C,sector,hrs_d_pm10_it2,bogota_2018
5,965569,28.0100293194997,0.226923707849378,C,sector,hrs_d_pm10_it2,bogota_2018
1,805403,34.6925460973485,0.189282210875673,A,sector,avg_pm10,bogota_2018
2,873186,34.2745370910006,0.205212268374572,A,sector,avg_pm10,bogota_2018
3,761562,34.5921804445294,0.178978895135602,A,sector,avg_pm10,bogota_2018
4,915457,33.2369904250081,0.215146609736505,A,sector,avg_pm10,bogota_2018
5,899430,27.4545068407864,0.211380015877649,A,sector,avg_pm10,bogota_2018
1,770837,34.0636256092071,0.187985090678699,B_native,sector,avg_pm10,bogota_2018
2,848508,33.7546815298942,0.206926825413935,B_native,sector,avg_pm10,bogota_2018
3,714404,33.7864103802887,0.174222696524979,B_native,sector,avg_pm10,bogota_2018
4,883185,32.8289706941985,0.215383553606102,B_native,sector,avg_pm10,bogota_2018
5,883588,27.1877437183848,0.215481833776285,B_native,sector,avg_pm10,bogota_2018
1,746023,34.2391934503004,0.187730314843726,B_common,sector,avg_pm10,bogota_2018
2,832760,33.8443910052447,0.209556939919092,B_common,sector,avg_pm10,bogota_2018
3,683132,34.0003980832265,0.171904331957358,B_common,sector,avg_pm10,bogota_2018
4,858384,32.9141320603878,0.216005000619038,B_common,sector,avg_pm10,bogota_2018
5,853609,27.3004098584301,0.214803412660786,B_common,sector,avg_pm10,bogota_2018
1,746023,34.4861733746188,0.187730314843726,baseline_common,sector,avg_pm10,bogota_2018
2,832760,34.0835837591647,0.209556939919092,baseline_common,sector,avg_pm10,bogota_2018
3,683132,34.3127999053288,0.171904331957358,baseline_common,sector,avg_pm10,bogota_2018
4,858384,33.112726225685,0.216005000619038,baseline_common,sector,avg_pm10,bogota_2018
5,853609,27.3501822217448,0.214803412660786,baseline_common,sector,avg_pm10,bogota_2018
1,746023,34.4774771730161,0.187730314843726,A_common,sector,avg_pm10,bogota_2018
2,832760,34.0745239080696,0.209556939919092,A_common,sector,avg_pm10,bogota_2018
3,683132,34.2965551783393,0.171904331957358,A_common,sector,avg_pm10,bogota_2018
4,858384,33.1260283685071,0.216005000619038,A_common,sector,avg_pm10,bogota_2018
5,853609,27.3660501479451,0.214803412660786,A_common,sector,avg_pm10,bogota_2018
1,635869,38.8815431802801,0.149439088440573,C,sector,avg_pm10,bogota_2018
2,745082,36.2614871042574,0.175105839242799,C,sector,avg_pm10,bogota_2018
3,934440,34.9073705792,0.21960790949458,C,sector,avg_pm10,bogota_2018
4,974078,30.8144920382375,0.22892345497267,C,sector,avg_pm10,bogota_2018
5,965569,25.8480804059145,0.226923707849378,C,sector,avg_pm10,bogota_2018
1,804265,14.4749043597476,0.189178019488324,A,sector,hrs_d_pm25_it1,bogota_2018
2,872411,12.916540794371,0.205207220455731,A,sector,hrs_d_pm25_it1,bogota_2018
3,760360,13.1913623732691,0.178850750558762,A,sector,hrs_d_pm25_it1,bogota_2018
4,915119,8.27394560679191,0.215252932822062,A,sector,hrs_d_pm25_it1,bogota_2018
5,899211,3.6569164574793,0.21151107667512,A,sector,hrs_d_pm25_it1,bogota_2018
1,770256,12.792540402152,0.188029802338948,B_native,sector,hrs_d_pm25_it1,bogota_2018
2,847521,11.4106210937546,0.206891223318101,B_native,sector,hrs_d_pm25_it1,bogota_2018
3,712960,11.1056945691203,0.174043081619067,B_native,sector,hrs_d_pm25_it1,bogota_2018
4,882650,7.16600917691044,0.215466682550311,B_native,sector,hrs_d_pm25_it1,bogota_2018
5,883070,2.95898286659042,0.215569210173572,B_native,sector,hrs_d_pm25_it1,bogota_2018
1,745477,13.104677944457,0.187685441076912,B_common,sector,hrs_d_pm25_it1,bogota_2018
2,832221,11.5479013387069,0.209524593593724,B_common,sector,hrs_d_pm25_it1,bogota_2018
3,682537,11.463429821387,0.171839316164432,B_common,sector,hrs_d_pm25_it1,bogota_2018
4,858219,7.28713999573535,0.216069994856429,B_common,sector,hrs_d_pm25_it1,bogota_2018
5,853495,3.04390418221548,0.214880654308502,B_common,sector,hrs_d_pm25_it1,bogota_2018
1,745477,13.532504691627,0.187685441076912,baseline_common,sector,hrs_d_pm25_it1,bogota_2018
2,832221,11.9791161242026,0.209524593593724,baseline_common,sector,hrs_d_pm25_it1,bogota_2018
3,682537,12.1233574150559,0.171839316164432,baseline_common,sector,hrs_d_pm25_it1,bogota_2018
4,858219,7.68794561761042,0.216069994856429,baseline_common,sector,hrs_d_pm25_it1,bogota_2018
5,853495,3.33805001786771,0.214880654308502,baseline_common,sector,hrs_d_pm25_it1,bogota_2018
1,745477,13.559019139125,0.187685441076912,A_common,sector,hrs_d_pm25_it1,bogota_2018
2,832221,11.9724644567195,0.209524593593724,A_common,sector,hrs_d_pm25_it1,bogota_2018
3,682537,12.0928629490129,0.171839316164432,A_common,sector,hrs_d_pm25_it1,bogota_2018
4,858219,7.70009114830457,0.216069994856429,A_common,sector,hrs_d_pm25_it1,bogota_2018
5,853495,3.33539789460769,0.214880654308502,A_common,sector,hrs_d_pm25_it1,bogota_2018
1,634326,28.4627462850333,0.149205220157474,C,sector,hrs_d_pm25_it1,bogota_2018
2,742953,14.9437016877245,0.174756301856862,C,sector,hrs_d_pm25_it1,bogota_2018
3,934440,11.6221512349643,0.219797589762914,C,sector,hrs_d_pm25_it1,bogota_2018
4,974078,3.07916306497016,0.229121181286203,C,sector,hrs_d_pm25_it1,bogota_2018
5,965569,0.811409645504361,0.227119706936547,C,sector,hrs_d_pm25_it1,bogota_2018
1,804265,136.755677234386,0.189178019488324,A,sector,hrs_d_pm25_it2,bogota_2018
2,872411,132.460708377124,0.205207220455731,A,sector,hrs_d_pm25_it2,bogota_2018
3,760360,124.921331699671,0.178850750558762,A,sector,hrs_d_pm25_it2,bogota_2018
4,915119,115.704556726133,0.215252932822062,A,sector,hrs_d_pm25_it2,bogota_2018
5,899211,48.4088158744788,0.21151107667512,A,sector,hrs_d_pm25_it2,bogota_2018
1,770256,127.818368178891,0.188029802338948,B_native,sector,hrs_d_pm25_it2,bogota_2018
2,847521,126.055881801159,0.206891223318101,B_native,sector,hrs_d_pm25_it2,bogota_2018
3,712960,113.233945803411,0.174043081619067,B_native,sector,hrs_d_pm25_it2,bogota_2018
4,882650,110.370386903076,0.215466682550311,B_native,sector,hrs_d_pm25_it2,bogota_2018
5,883070,44.0161731233085,0.215569210173572,B_native,sector,hrs_d_pm25_it2,bogota_2018
1,745477,130.043989284713,0.187685441076912,B_common,sector,hrs_d_pm25_it2,bogota_2018
2,832221,127.33173039373,0.209524593593724,B_common,sector,hrs_d_pm25_it2,bogota_2018
3,682537,115.590072040051,0.171839316164432,B_common,sector,hrs_d_pm25_it2,bogota_2018
4,858219,111.674743859085,0.216069994856429,B_common,sector,hrs_d_pm25_it2,bogota_2018
5,853495,44.8862137446617,0.214880654308502,B_common,sector,hrs_d_pm25_it2,bogota_2018
1,745477,133.744500501022,0.187685441076912,baseline_common,sector,hrs_d_pm25_it2,bogota_2018
2,832221,129.885342955777,0.209524593593724,baseline_common,sector,hrs_d_pm25_it2,bogota_2018
3,682537,119.868100923466,0.171839316164432,baseline_common,sector,hrs_d_pm25_it2,bogota_2018
4,858219,113.673391057527,0.216069994856429,baseline_common,sector,hrs_d_pm25_it2,bogota_2018
5,853495,46.9077745036585,0.214880654308502,baseline_common,sector,hrs_d_pm25_it2,bogota_2018
1,745477,133.298154334638,0.187685441076912,A_common,sector,hrs_d_pm25_it2,bogota_2018
2,832221,129.67595006392,0.209524593593724,A_common,sector,hrs_d_pm25_it2,bogota_2018
3,682537,119.519044038436,0.171839316164432,A_common,sector,hrs_d_pm25_it2,bogota_2018
4,858219,113.976456097088,0.216069994856429,A_common,sector,hrs_d_pm25_it2,bogota_2018
5,853495,47.4682525314931,0.214880654308502,A_common,sector,hrs_d_pm25_it2,bogota_2018
1,634326,195.719628392971,0.149205220157474,C,sector,hrs_d_pm25_it2,bogota_2018
2,742953,160.921817396255,0.174756301856862,C,sector,hrs_d_pm25_it2,bogota_2018
3,934440,124.601628783014,0.219797589762914,C,sector,hrs_d_pm25_it2,bogota_2018
4,974078,76.9895070004661,0.229121181286203,C,sector,hrs_d_pm25_it2,bogota_2018
5,965569,36.0642098078957,0.227119706936547,C,sector,hrs_d_pm25_it2,bogota_2018
1,804265,16.4561671768484,0.189178019488324,A,sector,avg_pm25,bogota_2018
2,872411,16.2288132183084,0.205207220455731,A,sector,avg_pm25,bogota_2018
3,760360,16.3608854172475,0.178850750558762,A,sector,avg_pm25,bogota_2018
4,915119,16.2700327988887,0.215252932822062,A,sector,avg_pm25,bogota_2018
5,899211,13.5201407071464,0.21151107667512,A,sector,avg_pm25,bogota_2018
1,770256,16.2488358092393,0.188029802338948,B_native,sector,avg_pm25,bogota_2018
2,847521,16.0888388784616,0.206891223318101,B_native,sector,avg_pm25,bogota_2018
3,712960,16.090815641208,0.174043081619067,B_native,sector,avg_pm25,bogota_2018
4,882650,16.1582823797078,0.215466682550311,B_native,sector,avg_pm25,bogota_2018
5,883070,13.3854146692418,0.215569210173572,B_native,sector,avg_pm25,bogota_2018
1,745477,16.3230259323471,0.187685441076912,B_common,sector,avg_pm25,bogota_2018
2,832221,16.1323173977281,0.209524593593724,B_common,sector,avg_pm25,bogota_2018
3,682537,16.1641565530957,0.171839316164432,B_common,sector,avg_pm25,bogota_2018
4,858219,16.1917350197917,0.216069994856429,B_common,sector,avg_pm25,bogota_2018
5,853495,13.4272520375819,0.214880654308502,B_common,sector,avg_pm25,bogota_2018
1,745477,16.3880182236782,0.187685441076912,baseline_common,sector,avg_pm25,bogota_2018
2,832221,16.1901974573424,0.209524593593724,baseline_common,sector,avg_pm25,bogota_2018
3,682537,16.2336427279536,0.171839316164432,baseline_common,sector,avg_pm25,bogota_2018
4,858219,16.2210206956512,0.216069994856429,baseline_common,sector,avg_pm25,bogota_2018
5,853495,13.4692071969053,0.214880654308502,baseline_common,sector,avg_pm25,bogota_2018
1,745477,16.3817126266368,0.187685441076912,A_common,sector,avg_pm25,bogota_2018
2,832221,16.1851030015807,0.209524593593724,A_common,sector,avg_pm25,bogota_2018
3,682537,16.2254434122564,0.171839316164432,A_common,sector,avg_pm25,bogota_2018
4,858219,16.2246905304483,0.216069994856429,A_common,sector,avg_pm25,bogota_2018
5,853495,13.4828873455153,0.214880654308502,A_common,sector,avg_pm25,bogota_2018
1,634326,17.3282005640597,0.149205220157474,C,sector,avg_pm25,bogota_2018
2,742953,17.1748260609856,0.174756301856862,C,sector,avg_pm25,bogota_2018
3,934440,16.6527716627587,0.219797589762914,C,sector,avg_pm25,bogota_2018
4,974078,15.1927595618871,0.229121181286203,C,sector,avg_pm25,bogota_2018
5,965569,13.2231187003035,0.227119706936547,C,sector,avg_pm25,bogota_2018
1,805403,27.2029485017533,0.189282210875673,A,localidad,hrs_d_pm10_it1,bogota_2018
2,873186,23.3923713648741,0.205212268374572,A,localidad,hrs_d_pm10_it1,bogota_2018
3,761562,34.9640128927538,0.178978895135602,A,localidad,hrs_d_pm10_it1,bogota_2018
4,915457,14.9925895344806,0.215146609736505,A,localidad,hrs_d_pm10_it1,bogota_2018
5,899430,9.50361031508753,0.211380015877649,A,localidad,hrs_d_pm10_it1,bogota_2018
1,575124,4.46816338737385,0.169062575234998,B_native,localidad,hrs_d_pm10_it1,bogota_2018
2,510966,5.02658298203794,0.150202787255489,B_native,localidad,hrs_d_pm10_it1,bogota_2018
3,687814,3.95373894686645,0.202188756029456,B_native,localidad,hrs_d_pm10_it1,bogota_2018
4,758176,4.71781222301946,0.222872262401447,B_native,localidad,hrs_d_pm10_it1,bogota_2018
5,869761,1.97021250665413,0.255673619078611,B_native,localidad,hrs_d_pm10_it1,bogota_2018
1,486640,5.13516151569949,0.164862173881081,B_common,localidad,hrs_d_pm10_it1,bogota_2018
2,466795,5.41809573795778,0.158139155138951,B_common,localidad,hrs_d_pm10_it1,bogota_2018
3,565730,4.64129531755431,0.191656003677757,B_common,localidad,hrs_d_pm10_it1,bogota_2018
4,681310,5.15287901249064,0.230811786303878,B_common,localidad,hrs_d_pm10_it1,bogota_2018
5,751324,2.20155219319495,0.254530880998334,B_common,localidad,hrs_d_pm10_it1,bogota_2018
1,486640,2.7823730067401,0.164862173881081,baseline_common,localidad,hrs_d_pm10_it1,bogota_2018
2,466795,3.71494767510363,0.158139155138951,baseline_common,localidad,hrs_d_pm10_it1,bogota_2018
3,565730,2.2907376310254,0.191656003677757,baseline_common,localidad,hrs_d_pm10_it1,bogota_2018
4,681310,3.01503280445025,0.230811786303878,baseline_common,localidad,hrs_d_pm10_it1,bogota_2018
5,751324,1.42392363347903,0.254530880998334,baseline_common,localidad,hrs_d_pm10_it1,bogota_2018
1,486640,2.93722180568986,0.164862173881081,A_common,localidad,hrs_d_pm10_it1,bogota_2018
2,466795,3.54202087344914,0.158139155138951,A_common,localidad,hrs_d_pm10_it1,bogota_2018
3,565730,2.35706421880136,0.191656003677757,A_common,localidad,hrs_d_pm10_it1,bogota_2018
4,681310,2.74252255259773,0.230811786303878,A_common,localidad,hrs_d_pm10_it1,bogota_2018
5,751324,1.62053172683357,0.254530880998334,A_common,localidad,hrs_d_pm10_it1,bogota_2018
1,530271,26.5867660120957,0.124621918770173,C,localidad,hrs_d_pm10_it1,bogota_2018
2,853380,83.598707492559,0.200557550837384,C,localidad,hrs_d_pm10_it1,bogota_2018
3,1067304,3.35783338205422,0.250833012537138,C,localidad,hrs_d_pm10_it1,bogota_2018
4,430281,0.156358286793979,0.101122716177858,C,localidad,hrs_d_pm10_it1,bogota_2018
5,1373802,1.5752342768463,0.322864801677447,C,localidad,hrs_d_pm10_it1,bogota_2018
1,805403,145.302515425052,0.189282210875673,A,localidad,hrs_d_pm10_it2,bogota_2018
2,873186,148.319435578543,0.205212268374572,A,localidad,hrs_d_pm10_it2,bogota_2018
3,761562,132.731933272657,0.178978895135602,A,localidad,hrs_d_pm10_it2,bogota_2018
4,915457,109.575794533021,0.215146609736505,A,localidad,hrs_d_pm10_it2,bogota_2018
5,899430,53.4277099522114,0.211380015877649,A,localidad,hrs_d_pm10_it2,bogota_2018
1,575124,76.5372528359102,0.169062575234998,B_native,localidad,hrs_d_pm10_it2,bogota_2018
2,510966,94.5822657476231,0.150202787255489,B_native,localidad,hrs_d_pm10_it2,bogota_2018
3,687814,60.2467847412236,0.202188756029456,B_native,localidad,hrs_d_pm10_it2,bogota_2018
4,758176,78.9325618326088,0.222872262401447,B_native,localidad,hrs_d_pm10_it2,bogota_2018
5,869761,29.4928250404421,0.255673619078611,B_native,localidad,hrs_d_pm10_it2,bogota_2018
1,486640,87.516272809469,0.164862173881081,B_common,localidad,hrs_d_pm10_it2,bogota_2018
2,466795,101.80136248246,0.158139155138951,B_common,localidad,hrs_d_pm10_it2,bogota_2018
3,565730,69.897786930161,0.191656003677757,B_common,localidad,hrs_d_pm10_it2,bogota_2018
4,681310,85.8831868018964,0.230811786303878,B_common,localidad,hrs_d_pm10_it2,bogota_2018
5,751324,32.4841679488476,0.254530880998334,B_common,localidad,hrs_d_pm10_it2,bogota_2018
1,486640,76.0831764754233,0.164862173881081,baseline_common,localidad,hrs_d_pm10_it2,bogota_2018
2,466795,92.1247892543836,0.158139155138951,baseline_common,localidad,hrs_d_pm10_it2,bogota_2018
3,565730,64.7043236172733,0.191656003677757,baseline_common,localidad,hrs_d_pm10_it2,bogota_2018
4,681310,78.4180079552627,0.230811786303878,baseline_common,localidad,hrs_d_pm10_it2,bogota_2018
5,751324,31.879434172208,0.254530880998334,baseline_common,localidad,hrs_d_pm10_it2,bogota_2018
1,486640,77.074327007408,0.164862173881081,A_common,localidad,hrs_d_pm10_it2,bogota_2018
2,466795,91.0937894514111,0.158139155138951,A_common,localidad,hrs_d_pm10_it2,bogota_2018
3,565730,62.4456006434018,0.191656003677757,A_common,localidad,hrs_d_pm10_it2,bogota_2018
4,681310,74.808891738607,0.230811786303878,A_common,localidad,hrs_d_pm10_it2,bogota_2018
5,751324,36.750408973938,0.254530880998334,A_common,localidad,hrs_d_pm10_it2,bogota_2018
1,530271,245.244490081487,0.124621918770173,C,localidad,hrs_d_pm10_it2,bogota_2018
2,853380,244.349448077058,0.200557550837384,C,localidad,hrs_d_pm10_it2,bogota_2018
3,1067304,109.427416181332,0.250833012537138,C,localidad,hrs_d_pm10_it2,bogota_2018
4,430281,5.16078097801204,0.101122716177858,C,localidad,hrs_d_pm10_it2,bogota_2018
5,1373802,28.0446112321863,0.322864801677447,C,localidad,hrs_d_pm10_it2,bogota_2018
1,805403,34.4045721356301,0.189282210875673,A,localidad,avg_pm10,bogota_2018
2,873186,34.233354144837,0.205212268374572,A,localidad,avg_pm10,bogota_2018
3,761562,33.9809165793915,0.178978895135602,A,localidad,avg_pm10,bogota_2018
4,915457,33.193069100051,0.215146609736505,A,localidad,avg_pm10,bogota_2018
5,899430,28.3013071935588,0.211380015877649,A,localidad,avg_pm10,bogota_2018
1,575124,32.729700468238,0.169062575234998,B_native,localidad,avg_pm10,bogota_2018
