"Date","Hour","DUSMASS25","OCSMASS","BCSMASS","SSSMASS25","SO4SMASS"
2023-12-17,2,1.0119597668447e-10,4.32111848245372e-09,1.60206883284726e-09,8.0946503357637e-10,4.1070124518058e-09
2023-12-17,3,8.74450271206109e-11,4.68639239274791e-09,1.753846401659e-09,6.82805896093136e-10,5.32718588490931e-09
2023-12-17,4,7.55551599407388e-11,5.03009588322112e-09,1.89940351831173e-09,5.61421498490079e-10,5.8230959666802e-09
2023-12-17,5,6.55975438237818e-11,5.37169981803046e-09,2.05051988843435e-09,4.60527718668384e-10,5.00482761082912e-09
2023-12-17,6,5.76663376211577e-11,5.66541504399935e-09,2.18327950493981e-09,3.75836121505225e-10,7.06800335902209e-09
2023-12-17,7,5.10630142592125e-11,5.74901775642588e-09,2.24726856351207e-09,3.06340387362929e-10,7.86254127321633e-09
2023-12-17,8,4.60076590879017e-11,5.58375033710146e-09,2.22373571439434e-09,2.48684088634808e-10,6.64607047217228e-09
2023-12-17,9,4.45977051243216e-11,5.32396014795745e-09,2.13248726625226e-09,2.0443784767025e-10,1.0373581489035e-08
2023-12-17,10,4.53063819100263e-11,5.20674521878838e-09,2.07283274540008e-09,1.68051359749985e-10,1.21879162057886e-08
2023-12-17,11,5.14018071186409e-11,4.89217540815875e-09,1.91817510730415e-09,1.55812173075749e-10,1.01018352946947e-08
2023-12-17,12,6.24862346347772e-11,4.73431505142782e-09,1.82885215104607e-09,1.65283561685305e-10,1.44552843267358e-08
2023-12-17,13,7.82265716606386e-11,4.59877214434301e-09,1.74570634941455e-09,2.30570745628862e-10,1.79740738204606e-08
2023-12-17,14,1.05202392607637e-10,3.68555914259661e-09,1.37990142297134e-09,3.58123420472083e-10,1.38710467396073e-08
2023-12-17,15,1.32985184269388e-10,2.40215555107927e-09,8.97273200807817e-10,3.80333934959782e-10,8.51403248619022e-09
2023-12-17,16,1.75700353917429e-10,1.5269558594432e-09,5.54442329450244e-10,2.92905691075349e-10,4.59145118735134e-09
2023-12-17,17,2.02944601018263e-10,1.33244780224011e-09,4.66353925528823e-10,2.30366250618256e-10,3.40369334247363e-09
2023-12-17,18,2.31714002315014e-10,1.28102056141054e-09,4.29166002933437e-10,7.90594021916587e-10,2.88193337228369e-09
2023-12-17,19,2.39554867980632e-10,1.24904394628849e-09,4.13580310271297e-10,5.94800520807765e-10,2.57886672156956e-09
2023-12-17,20,2.43829066468449e-10,1.2664165320803e-09,4.15207660666036e-10,5.40441222955895e-10,2.43424620938919e-09
2023-12-17,21,2.5736146135898e-10,1.33281718371321e-09,4.2260015037615e-10,1.14534382293034e-09,2.38332671783845e-09
2023-12-17,22,2.54909007076575e-10,1.47325460354451e-09,4.71005629233668e-10,9.1499195863814e-10,2.45574376030741e-09
2023-12-17,23,2.57819126968763e-10,2.14793907177746e-09,7.02800607586731e-10,8.82910881964917e-10,2.68983849430193e-09
2023-12-18,0,2.6147137299553e-10,3.66687409689842e-09,1.20729770224006e-09,8.89690586936172e-10,2.95869995533713e-09
2023-12-18,1,2.66938521329243e-10,5.0960419475856e-09,1.68785967239468e-09,9.29999255529874e-10,3.13667371221703e-09
2023-12-18,2,2.7096465500374e-10,6.1639183548956e-09,2.06322075185306e-09,9.49915305269167e-10,3.27578958858772e-09
2023-12-18,3,2.72470060416427e-10,6.80408665846254e-09,2.29307131285493e-09,9.16617295384841e-10,3.44297860122196e-09
2023-12-18,4,2.70863366112729e-10,7.09093406475042e-09,2.40256038089477e-09,8.39334182885232e-10,3.68882694431593e-09
2023-12-18,5,2.66587108874064e-10,7.26277532472203e-09,2.47266506136481e-09,7.39059640038602e-10,4.0206008140864e-09
2023-12-18,6,2.61609205354446e-10,7.49560647708356e-09,2.57337222478492e-09,6.42711855009534e-10,4.40756357214696e-09
2023-12-18,7,2.5771324151455e-10,7.7574720228242e-09,2.69499002064286e-09,5.72589698094941e-10,4.78864872679053e-09
2023-12-18,8,2.55418744605997e-10,7.96236652566423e-09,2.80174766091427e-09,5.39207742759657e-10,5.11052209144908e-09
2023-12-18,9,2.5511917531735e-10,8.13726614909416e-09,2.89429158775462e-09,5.38211014330155e-10,5.3444861489952e-09
2023-12-18,10,2.56642488422781e-10,8.27948982008546e-09,2.95994724357988e-09,5.52643612133658e-10,5.47982025207727e-09
2023-12-18,11,2.59718922454891e-10,8.287415114187e-09,2.9518013597101e-09,5.64865893087365e-10,5.51487414849477e-09
2023-12-18,12,2.63724229669529e-10,8.00479426732274e-09,2.82625591311279e-09,5.5676707962451e-10,5.456600378137e-09
2023-12-18,13,2.67844793795712e-10,7.31174158762407e-09,2.54928511135045e-09,5.21949254067675e-10,5.36035849496748e-09
2023-12-18,14,2.6794967561075e-10,6.2388245110432e-09,2.14506430559714e-09,4.73878411039403e-10,5.26934725735874e-09
2023-12-18,15,2.63137104607961e-10,3.24349661419508e-09,1.08791254035457e-09,4.97484807499395e-10,4.0186983857847e-09
2023-12-18,16,2.70574815218396e-10,2.1998393533759e-09,7.0588144014574e-10,4.63856112171306e-10,3.1426526266292e-09
2023-12-18,17,2.77924288156995e-10,1.99889109306567e-09,6.01172131363013e-10,3.83322197253103e-10,2.74811834096236e-09
2023-12-18,18,2.77294334561739e-10,1.92436075489291e-09,5.5265754437552e-10,2.58859390153296e-10,2.46688837109502e-09
2023-12-18,19,2.80668122776143e-10,1.9141992154228e-09,5.30663763419984e-10,2.31967454406956e-10,2.34268755636884e-09
2023-12-18,20,2.83156248882116e-10,1.95906024296746e-09,5.31333784804279e-10,2.21654951107464e-10,2.32612928040537e-09
2023-12-18,21,3.04182633915169e-10,1.99806016361066e-09,5.33634316138179e-10,1.24238747319983e-09,2.41180212417038e-09
2023-12-18,22,3.0791776353884e-10,2.15027388841653e-09,6.01586126468029e-10,1.08439159664546e-09,2.5788852415316e-09
2023-12-18,23,3.19983813507367e-10,3.02976858163571e-09,9.17644076611074e-10,1.18358602126524e-09,2.85632942168337e-09
2023-12-19,0,3.37829542091479e-10,4.42642898452594e-09,1.39716591258682e-09,1.3588846292786e-09,3.279918137436e-09
2023-12-19,1,3.5799267372673e-10,5.5653798548827e-09,1.78762771593918e-09,1.53462942955587e-09,3.96021383069524e-09
2023-12-19,2,3.76759889576133e-10,6.47883827272974e-09,2.08055853670669e-09,1.68842296573027e-09,4.9260526052133e-09
2023-12-19,3,3.9242522057413e-10,7.1144246539985e-09,2.27879335816831e-09,1.82748169158184e-09,6.69305391686782e-09
2023-12-19,4,4.01844938292643e-10,7.32564018690943e-09,2.34341533846124e-09,1.92181781507586e-09,9.05603131048406e-09
2023-12-19,5,4.05636737537567e-10,7.25218729318543e-09,2.31900982092378e-09,1.94224789842792e-09,9.35100769147885e-09
2023-12-19,6,4.07084018675275e-10,7.06422765054358e-09,2.27626892215869e-09,1.92061369477629e-09,1.18779400802918e-08
2023-12-19,7,4.06933977644243e-10,6.87003641063229e-09,2.23360257508654e-09,1.88497410968892e-09,1.34650251152994e-08
