"Date","Hour","DUSMASS25","OCSMASS","BCSMASS","SSSMASS25","SO4SMASS"
2023-01-27,23,9.3405454120528e-10,3.7249042419865e-09,1.14275033008635e-09,7.42491740540838e-09,3.78486277892833e-09
2023-01-28,0,6.81792762668326e-10,3.529922122032e-09,1.18106954306239e-09,5.23481691821299e-09,6.28488006966131e-09
2023-01-28,1,4.77362803731857e-10,3.41430201131069e-09,1.19373751230218e-09,3.95797062568385e-09,6.9116152228571e-09
2023-01-28,2,3.41423344876071e-10,3.39386773686671e-09,1.19050516491547e-09,3.17692912310595e-09,4.84878443030913e-09
2023-01-28,3,2.56655305854087e-10,3.35226057881306e-09,1.17902716854635e-09,2.53715977448986e-09,7.92314270388252e-09
2023-01-28,4,2.0329505575023e-10,3.504526683391e-09,1.27254332697285e-09,2.19820295315918e-09,8.66313210637305e-09
2023-01-28,5,1.62983131364319e-10,3.77163287569853e-09,1.41759827853682e-09,1.98146338190887e-09,5.83080823104683e-09
2023-01-28,6,1.34008399605497e-10,4.10692086577884e-09,1.57218448465702e-09,1.89403055166629e-09,9.77188068337258e-09
2023-01-28,7,1.21228840917937e-10,4.54010282407297e-09,1.74395647529742e-09,1.88333595500608e-09,1.13513654378949e-08
2023-01-28,8,1.21020248199101e-10,5.07648549309377e-09,1.94135994781942e-09,1.86868295481496e-09,8.6895615320241e-09
2023-01-28,9,1.47842565939894e-10,4.9670671725525e-09,1.85188725018346e-09,1.88696902388166e-09,1.11108422007171e-08
2023-01-28,10,2.99714406289773e-10,3.49029352365556e-09,1.22710477535633e-09,1.90807078055249e-09,9.95741002591264e-09
2023-01-28,11,5.2062049577694e-10,2.85725405077682e-09,9.63472301411723e-10,1.99856227569209e-09,6.40791388033983e-09
2023-01-28,12,4.37409618993566e-10,3.23835049467552e-09,1.30082958113049e-09,1.72169722209856e-09,7.60662506604521e-09
2023-01-28,13,5.62243461508426e-10,3.35234695802685e-09,1.25438868543221e-09,1.75893448811209e-09,7.29246919214986e-09
2023-01-28,14,6.55320366314192e-10,3.48057164437521e-09,1.24784675818788e-09,1.85038930330584e-09,6.7263294399383e-09
2023-01-28,15,7.32633491444231e-10,3.71385813156258e-09,1.27644584699006e-09,1.99702551639263e-09,6.63758145311426e-09
2023-01-28,16,8.03331214124391e-10,4.08966640853001e-09,1.34339594638511e-09,2.20558751466971e-09,7.23365080481471e-09
2023-01-28,17,8.2778689485712e-10,4.33030399632126e-09,1.40678409860876e-09,2.57916815557413e-09,6.92381196427667e-09
2023-01-28,18,8.21390876227569e-10,6.27300262713679e-09,2.16076041243275e-09,3.93768677795211e-09,9.89076815013836e-09
2023-01-28,19,8.37796701615547e-10,6.45155836005305e-09,2.18053419123851e-09,5.29123492349709e-09,1.05719411648336e-08
2023-01-28,20,8.45160938805979e-10,6.69200953738692e-09,2.23439338172926e-09,6.67430446100895e-09,1.05513272761993e-08
2023-01-28,21,8.29729009647505e-10,7.19656857560034e-09,2.39016063668593e-09,8.05840492807395e-09,9.94609924948693e-09
2023-01-28,22,7.93254795719209e-10,7.7374236303533e-09,2.61386704395274e-09,8.42413333854803e-09,9.08171919996236e-09
2023-01-28,23,7.68955502527066e-10,7.80662263503398e-09,2.70372311846523e-09,7.47489235677738e-09,7.18470684866763e-09
2023-01-29,0,7.50555495402841e-10,7.72141151158482e-09,2.72469959573427e-09,6.02359439194275e-09,8.47098360792602e-09
2023-01-29,1,7.67677219183768e-10,8.09886352445377e-09,2.83032108785043e-09,5.2296816015348e-09,8.9712763347142e-09
2023-01-29,2,7.94365235286113e-10,8.80038998621259e-09,3.04455028509842e-09,4.85818456923376e-09,8.21672027715836e-09
2023-01-29,3,8.15408467723171e-10,9.96329702350777e-09,3.45514216640742e-09,4.47332813599912e-09,1.07409286747456e-08
2023-01-29,4,8.29297495099154e-10,1.15853728747495e-08,4.06430343427664e-09,3.90350760661471e-09,1.19575747410824e-08
2023-01-29,5,8.50877813746951e-10,1.33927904674572e-08,4.70976322327374e-09,3.24773527258311e-09,1.09969533110244e-08
2023-01-29,6,9.19396534131264e-10,1.48711777021382e-08,5.13569723030525e-09,2.63079653283041e-09,1.10337657407565e-08
