Area,Day,Hour,temp_2m,temp_850hPa,inversion,Inversion_dummy
Santiago,2023-05-28,8,275.04797,288.142,13.094025,1
Santiago,2023-05-28,9,275.04608,288.5006,13.454529,1
Santiago,2023-05-28,10,275.2099,288.9605,13.75061,1
Santiago,2023-05-28,11,275.4085,288.8838,13.475281,1
Santiago,2023-05-28,12,275.9665,288.9322,12.965698,1
Santiago,2023-05-28,13,278.29004,289.2527,10.9626465,1
Santiago,2023-05-28,14,281.42682,289.51736,8.090546,1
Santiago,2023-05-28,15,284.0373,289.41672,5.379425,1
Santiago,2023-05-28,16,284.64502,289.29846,4.6534424,1
Santiago,2023-05-28,17,285.3321,289.34674,4.0146484,1
Santiago,2023-05-28,18,285.5077,289.25848,3.7507935,1
Santiago,2023-05-28,19,285.3191,288.97632,3.6572266,1
Santiago,2023-05-28,20,284.63568,288.78778,4.1520996,1
Santiago,2023-05-28,21,283.53705,288.96927,5.4322205,1
Santiago,2023-05-28,22,282.3999,288.65726,6.2573547,1
Santiago,2023-05-28,23,281.80237,288.82175,7.0193787,1
Santiago,2023-05-29,0,281.18103,288.49402,7.3129883,1
Santiago,2023-05-29,1,280.88116,288.5146,7.633423,1
Santiago,2023-05-29,2,280.40833,288.72974,8.321411,1
Santiago,2023-05-29,3,279.93347,288.45694,8.523468,1
Santiago,2023-05-29,4,280.6228,287.74432,7.121521,1
Santiago,2023-05-29,5,280.333,287.62048,7.2874756,1
Santiago,2023-05-29,6,280.26715,287.6831,7.4159546,1
Santiago,2023-05-29,7,280.60315,287.54938,6.946228,1
Santiago,2023-05-29,8,280.034,287.61627,7.5822754,1
Santiago,2023-05-29,9,279.78406,287.75424,7.9701843,1
Santiago,2023-05-29,10,279.8789,288.3817,8.502808,1
Santiago,2023-05-29,11,279.3393,288.2464,8.9071045,1
Santiago,2023-05-29,12,278.49927,288.15057,9.651306,1
Santiago,2023-05-29,13,279.7591,288.1919,8.4328,1
Santiago,2023-05-29,14,283.17175,288.49707,5.3253174,1
Santiago,2023-05-29,15,285.0896,288.82947,3.7398682,1
Santiago,2023-05-29,16,286.53516,289.30823,2.7730713,1
Santiago,2023-05-29,17,287.5216,289.62326,2.101654,1
Santiago,2023-05-29,18,288.4535,289.8429,1.3894043,1
Santiago,2023-05-29,19,288.62244,289.85712,1.2346802,1
Santiago,2023-05-29,20,287.74683,289.73456,1.9877319,1
Santiago,2023-05-29,21,286.47522,289.56058,3.0853577,1
Santiago,2023-05-29,22,283.48438,288.9206,5.4362183,1
Santiago,2023-05-29,23,281.61743,289.16876,7.5513306,1
Santiago,2023-05-30,0,279.0609,289.4989,10.437988,1
Santiago,2023-05-30,1,277.31958,289.8006,12.481018,1
Santiago,2023-05-30,2,276.79065,289.96265,13.171997,1
Santiago,2023-05-30,3,275.93585,289.92844,13.992584,1
Santiago,2023-05-30,4,275.82654,289.68658,13.860046,1
Santiago,2023-05-30,5,275.80963,289.24225,13.432617,1
Santiago,2023-05-30,6,275.0912,288.81708,13.725891,1
Santiago,2023-05-30,7,275.34888,288.78027,13.4313965,1
Santiago,2023-05-30,8,274.95288,288.71014,13.757263,1
Santiago,2023-05-30,9,275.14844,288.7218,13.573364,1
Santiago,2023-05-30,10,276.91882,288.75656,11.837738,1
Santiago,2023-05-30,11,277.25574,288.59192,11.336182,1
Santiago,2023-05-30,12,277.34668,288.43454,11.08786,1
Santiago,2023-05-30,13,279.39032,288.87012,9.479797,1
Santiago,2023-05-30,14,281.9342,289.38214,7.447937,1
Santiago,2023-05-30,15,284.34668,289.6222,5.2755127,1
Santiago,2023-05-30,16,285.51868,289.8194,4.30072,1
Santiago,2023-05-30,17,286.36615,289.772,3.4058533,1
Santiago,2023-05-30,18,286.57947,289.58755,3.0080872,1
Santiago,2023-05-30,19,286.6952,289.5459,2.850708,1
Santiago,2023-05-30,20,286.1059,289.3871,3.281189,1
Santiago,2023-05-30,21,285.01697,289.1826,4.165619,1
Santiago,2023-05-30,22,284.3628,288.38806,4.0252686,1
Santiago,2023-05-30,23,283.45813,287.50543,4.0473022,1
Santiago,2023-05-31,0,281.31415,287.01453,5.7003784,1
Santiago,2023-05-31,1,280.77734,287.48563,6.7082825,1
Santiago,2023-05-31,2,279.92914,288.16483,8.235687,1
Santiago,2023-05-31,3,279.8471,288.47675,8.629639,1
Santiago,2023-05-31,4,279.32928,288.16568,8.836395,1
Santiago,2023-05-31,5,278.8432,287.7411,8.897888,1
Santiago,2023-05-31,6,278.47955,287.51733,9.037781,1
Santiago,2023-05-31,7,277.29376,287.46213,10.1683655,1
Santiago,2023-05-31,8,277.05756,287.41797,10.360413,1
Santiago,2023-05-31,9,276.65735,287.25436,10.597015,1
Santiago,2023-05-31,10,276.1941,287.39307,11.198975,1
Santiago,2023-05-31,11,275.85626,287.9889,12.132629,1
Santiago,2023-05-31,12,275.78864,288.39664,12.608002,1
Santiago,2023-05-31,13,278.4431,288.42032,9.977203,1
Santiago,2023-05-31,14,282.29358,288.34753,6.053955,1
Santiago,2023-05-31,15,285.4076,288.57675,3.169159,1
Santiago,2023-05-31,16,286.68408,289.09137,2.4072876,1
Santiago,2023-05-31,17,287.7348,289.40582,1.6710205,1
Santiago,2023-05-31,18,288.677,289.62732,0.9503174,1
Santiago,2023-05-31,19,289.26648,289.73474,0.46826172,1
Santiago,2023-05-31,20,288.82703,289.80243,0.97540283,1
Santiago,2023-05-31,21,287.84668,290.057,2.2103271,1
Santiago,2023-05-31,22,283.5829,289.68143,6.0985413,1
Santiago,2023-05-31,23,280.53052,290.32928,9.798767,1
Santiago,2023-06-01,0,278.98315,291.03717,12.054016,1
Santiago,2023-06-01,1,277.6294,291.70264,14.073242,1
Santiago,2023-06-01,2,277.97003,292.1853,14.215271,1
Santiago,2023-06-01,3,277.85297,292.3921,14.539124,1
Santiago,2023-06-01,4,278.28064,292.49988,14.219238,1
Santiago,2023-06-01,5,278.16364,292.61725,14.453613,1
Santiago,2023-06-01,6,278.01544,292.60175,14.586304,1
Santiago,2023-06-01,7,278.28455,292.48907,14.204529,1
Santiago,2023-06-01,8,278.177,292.4313,14.254303,1
Santiago,2023-06-01,9,278.0761,292.33167,14.255554,1
Santiago,2023-06-01,10,278.38806,291.89435,13.506287,1
Santiago,2023-06-01,11,278.24957,291.65497,13.4053955,1
Santiago,2023-06-01,12,279.03455,291.05106,12.01651,1
Santiago,2023-06-01,13,281.08923,290.85052,9.7612915,1
Santiago,2023-06-01,14,284.0027,290.7246,6.721924,1
Santiago,2023-06-01,15,286.42725,290.09235,3.6651,1
Santiago,2023-06-01,16,287.00525,289.64386,2.6386108,1
Santiago,2023-06-01,17,287.51562,289.40082,1.8851929,1
Santiago,2023-06-01,18,288.01453,288.9604,0.9458618,1
Santiago,2023-06-01,19,288.0888,288.59528,0.5064697,1
Santiago,2023-06-01,20,287.3629,288.03003,0.66711426,1
Santiago,2023-06-01,21,285.77924,287.2274,1.4481506,1
Santiago,2023-06-01,22,284.00958,286.6272,2.6176147,1
Santiago,2023-06-01,23,281.7874,286.10458,4.317169,1
Santiago,2023-06-02,0,280.72205,285.7221,5.000061,1
Santiago,2023-06-02,1,278.73785,286.15454,7.416687,1
Santiago,2023-06-02,2,277.79504,286.76706,8.972015,1
Santiago,2023-06-02,3,277.7995,286.80615,9.006653,1
Santiago,2023-06-02,4,277.64606,286.55988,8.913818,1
Santiago,2023-06-02,5,277.19684,286.3305,9.133667,1
Santiago,2023-06-02,6,277.31494,285.91022,8.595276,1
Santiago,2023-06-02,7,276.77686,285.36127,8.584412,1
Santiago,2023-06-02,8,276.73407,284.91473,8.180664,1
Santiago,2023-06-02,9,276.75372,284.33118,7.5774536,1
Santiago,2023-06-02,10,276.8349,284.23895,7.4040527,1
Santiago,2023-06-02,11,276.62933,284.38016,7.750824,1
Santiago,2023-06-02,12,276.95264,284.3375,7.384857,1
Santiago,2023-06-02,13,278.4005,283.47485,5.074341,1
Santiago,2023-06-02,14,280.28113,283.33676,3.0556335,1
Santiago,2023-06-02,15,282.70636,283.88434,1.1779785,1
Santiago,2023-06-02,16,283.44812,284.37897,0.93084717,1
Santiago,2023-06-02,17,284.833,284.3369,-0.49609375,0
Santiago,2023-06-02,18,284.83716,283.88226,-0.954895,0
Santiago,2023-06-02,19,285.36328,283.72534,-1.6379395,0
Santiago,2023-06-02,20,285.0537,283.7152,-1.338501,0
Santiago,2023-06-02,21,283.98553,283.6737,-0.3118286,0
Santiago,2023-06-02,22,282.5984,283.68085,1.0824585,1
Santiago,2023-06-02,23,281.59033,283.73126,2.1409302,1
Santiago,2023-06-03,0,280.31287,283.6206,3.3077393,1
Santiago,2023-06-03,1,280.09167,283.38104,3.2893677,1
Santiago,2023-06-03,2,279.0772,283.073,3.9957886,1
Santiago,2023-06-03,3,279.0948,282.74414,3.649353,1
Santiago,2023-06-03,4,278.2154,282.01172,3.7963257,1
Santiago,2023-06-03,5,278.71655,281.87384,3.1572876,1
Santiago,2023-06-03,6,278.71344,282.04803,3.3345947,1
Santiago,2023-06-03,7,278.45526,282.22223,3.7669678,1
Santiago,2023-06-03,8,278.9334,282.37604,3.442627,1
Santiago,2023-06-03,9,278.7622,282.55353,3.7913208,1
Santiago,2023-06-03,10,278.2943,282.6299,4.335602,1
Santiago,2023-06-03,11,278.097,282.90625,4.809265,1
Santiago,2023-06-03,12,278.34845,283.03687,4.6884155,1
Santiago,2023-06-03,13,279.26593,283.0193,3.753357,1
Santiago,2023-06-03,14,280.46832,283.0535,2.5851746,1
Santiago,2023-06-03,15,281.0155,283.06625,2.0507507,1
Santiago,2023-06-03,16,282.0147,283.0655,1.0507812,1
Santiago,2023-06-03,17,282.59418,283.11743,0.5232544,1
Santiago,2023-06-03,18,282.74194,283.16055,0.41860962,1
Santiago,2023-06-03,19,282.82,283.20966,0.38964844,1
Santiago,2023-06-03,20,282.59735,283.2884,0.69104004,1
Santiago,2023-06-03,21,281.8405,283.56104,1.72052,1
Santiago,2023-06-03,22,281.05103,283.82782,2.7767944,1
Santiago,2023-06-03,23,280.6554,284.586,3.930603,1
Santiago,2023-06-04,0,279.8662,285.21857,5.352356,1
Santiago,2023-06-04,1,279.38855,285.78604,6.3974915,1
Santiago,2023-06-04,2,279.2881,286.4117,7.1236267,1
Santiago,2023-06-04,3,279.00427,286.74475,7.7404785,1
Santiago,2023-06-04,4,278.51398,287.06525,8.55127,1
Santiago,2023-06-04,5,277.84888,287.2246,9.375732,1
Santiago,2023-06-04,6,277.56805,287.31754,9.749481,1
Santiago,2023-06-04,7,277.66486,287.55194,9.887085,1
Santiago,2023-06-04,8,277.87628,287.97754,10.101257,1
Santiago,2023-06-04,9,277.71204,288.2463,10.534271,1
Santiago,2023-06-04,10,277.88757,288.23154,10.343964,1
Santiago,2023-06-04,11,278.2072,288.75317,10.545959,1
Santiago,2023-06-04,12,278.6056,289.01184,10.40625,1
Santiago,2023-06-04,13,280.2506,288.94702,8.696411,1
Santiago,2023-06-04,14,283.1974,289.03864,5.8412476,1
Santiago,2023-06-04,15,285.258,289.5332,4.2752075,1
Santiago,2023-06-04,16,286.99017,290.33197,3.3417969,1
Santiago,2023-06-04,17,288.24365,290.84027,2.5966187,1
Santiago,2023-06-04,18,289.29956,290.84378,1.54422,1
Santiago,2023-06-04,19,289.4411,290.50195,1.060852,1
Santiago,2023-06-04,20,289.0949,289.90674,0.8118286,1
Santiago,2023-06-04,21,287.77087,289.8149,2.0440369,1
Santiago,2023-06-04,22,284.0445,289.96024,5.915741,1
Santiago,2023-06-04,23,282.13574,290.4842,8.34845,1
Santiago,2023-06-05,0,281.1068,290.48248,9.375671,1
Santiago,2023-06-05,1,279.675,290.32904,10.654053,1
Santiago,2023-06-05,2,278.81567,290.3528,11.53714,1
Santiago,2023-06-05,3,278.0968,290.5959,12.499084,1
Santiago,2023-06-05,4,277.47998,290.6241,13.1441345,1
Santiago,2023-06-05,5,277.56775,290.60822,13.040466,1
Santiago,2023-06-05,6,277.78632,290.83765,13.051331,1
Santiago,2023-06-05,7,277.96686,290.98975,13.022888,1
Santiago,2023-06-05,8,278.58484,291.14865,12.563812,1
Santiago,2023-06-05,9,278.23315,291.35828,13.125122,1
Santiago,2023-06-05,10,278.0501,291.24258,13.192474,1
Santiago,2023-06-05,11,277.74097,291.73984,13.998871,1
Santiago,2023-06-05,12,277.94788,291.42505,13.477173,1
Santiago,2023-06-05,13,280.0484,291.51398,11.465576,1
Santiago,2023-06-05,14,284.24536,291.92694,7.6815796,1
Santiago,2023-06-05,15,286.8178,292.18488,5.3670654,1
Santiago,2023-06-05,16,288.16058,292.4773,4.3167114,1
Santiago,2023-06-05,17,289.71112,292.9481,3.236969,1
Santiago,2023-06-05,18,290.75122,292.96582,2.2145996,1
Santiago,2023-06-05,19,290.61792,292.67316,2.0552368,1
Santiago,2023-06-05,20,290.35925,292.6336,2.274353,1
Santiago,2023-06-05,21,288.85376,292.33545,3.4816895,1
Santiago,2023-06-05,22,286.09418,291.61877,5.524597,1
Santiago,2023-06-05,23,283.5675,291.64908,8.0815735,1
Santiago,2023-06-06,0,281.89252,291.83813,9.945618,1
Santiago,2023-06-06,1,279.9038,291.98367,12.0798645,1
Santiago,2023-06-06,2,279.83142,291.65552,11.824097,1
Santiago,2023-06-06,3,279.0918,291.30896,12.217163,1
Santiago,2023-06-06,4,277.83502,291.10913,13.274109,1
Santiago,2023-06-06,5,278.05518,290.97766,12.922485,1
Santiago,2023-06-06,6,277.9344,291.03513,13.100739,1
Santiago,2023-06-06,7,278.28296,291.08496,12.802002,1
Santiago,2023-06-06,8,278.85742,290.74445,11.887024,1
Santiago,2023-06-06,9,279.2527,290.52032,11.267639,1
Santiago,2023-06-06,10,278.87762,290.73553,11.85791,1
Santiago,2023-06-06,11,279.16998,290.50452,11.334534,1
Santiago,2023-06-06,12,279.59412,290.17627,10.582153,1
Santiago,2023-06-06,13,280.4112,289.71875,9.307556,1
Santiago,2023-06-06,14,283.36157,289.5098,6.148224,1
Santiago,2023-06-06,15,286.02277,289.769,3.7462463,1
Santiago,2023-06-06,16,287.19257,290.52356,3.3309937,1
Santiago,2023-06-06,17,287.88177,290.8164,2.9346313,1
Santiago,2023-06-06,18,288.25677,290.976,2.7192383,1
Santiago,2023-06-06,19,288.1189,290.93552,2.8166199,1
Santiago,2023-06-06,20,287.61548,290.7221,3.1066284,1
Santiago,2023-06-06,21,286.71484,290.75012,4.0352783,1
Santiago,2023-06-06,22,284.4134,290.4063,5.99292,1
Santiago,2023-06-06,23,282.83545,291.01257,8.177124,1
Santiago,2023-06-07,0,282.0473,291.01294,8.965637,1
Santiago,2023-06-07,1,281.3432,291.06293,9.719727,1
Santiago,2023-06-07,2,280.38373,291.20703,10.823303,1
Santiago,2023-06-07,3,279.93555,291.347,11.411438,1
Santiago,2023-06-07,4,279.30914,291.37833,12.069183,1
Santiago,2023-06-07,5,279.2444,291.3053,12.060913,1
Santiago,2023-06-07,6,278.7777,291.25754,12.479828,1
Santiago,2023-06-07,7,278.61255,291.32587,12.713318,1
Santiago,2023-06-07,8,278.97375,291.09232,12.118561,1
Santiago,2023-06-07,9,278.76453,290.5397,11.775177,1
Santiago,2023-06-07,10,279.13336,290.29773,11.164368,1
Santiago,2023-06-07,11,278.88086,290.34155,11.460693,1
Santiago,2023-06-07,12,278.8106,290.27036,11.459747,1
Santiago,2023-06-07,13,280.64166,290.34174,9.700073,1
Santiago,2023-06-07,14,283.03613,290.38702,7.350891,1
Santiago,2023-06-07,15,285.53052,290.3755,4.8449707,1
Santiago,2023-06-07,16,286.60266,290.39453,3.79187,1
Santiago,2023-06-07,17,287.67096,290.49405,2.8230896,1
Santiago,2023-06-07,18,288.40393,290.50677,2.1028442,1
Santiago,2023-06-07,19,288.52417,290.3461,1.8219299,1
Santiago,2023-06-07,20,288.10876,290.14648,2.0377197,1
Santiago,2023-06-07,21,287.02875,289.73544,2.7066956,1
Santiago,2023-06-07,22,285.76154,289.4394,3.6778564,1
Santiago,2023-06-07,23,283.1161,289.18884,6.072754,1
Santiago,2023-06-08,0,282.1905,288.70795,6.517456,1
Santiago,2023-06-08,1,281.30237,288.27307,6.970703,1
Santiago,2023-06-08,2,280.7052,288.0483,7.343109,1
Santiago,2023-06-08,3,280.39093,287.8913,7.500366,1
Santiago,2023-06-08,4,279.97107,287.61725,7.646179,1
Santiago,2023-06-08,5,279.88293,287.27118,7.3882446,1
Santiago,2023-06-08,6,280.03918,287.04895,7.0097656,1
Santiago,2023-06-08,7,279.51678,287.11194,7.595154,1
Santiago,2023-06-08,8,278.83862,287.41455,8.575928,1
Santiago,2023-06-08,9,278.75714,287.85944,9.102295,1
Santiago,2023-06-08,10,278.8114,288.07092,9.2595215,1
Santiago,2023-06-08,11,278.58905,287.7683,9.17926,1
Santiago,2023-06-08,12,278.48053,287.7366,9.256073,1
Santiago,2023-06-08,13,280.55737,287.7605,7.203125,1
Santiago,2023-06-08,14,283.11597,287.47058,4.3546143,1
Santiago,2023-06-08,15,284.167,287.10095,2.93396,1
Santiago,2023-06-08,16,284.55212,286.91345,2.3613281,1
Santiago,2023-06-08,17,284.4402,286.84854,2.4083557,1
Santiago,2023-06-08,18,285.06775,286.89856,1.8308105,1
Santiago,2023-06-08,19,285.08636,287.08847,2.0021057,1
Santiago,2023-06-08,20,285.0625,286.68237,1.619873,1
Santiago,2023-06-08,21,284.02008,285.7199,1.6998291,1
Santiago,2023-06-08,22,282.75848,284.3902,1.6317139,1
Santiago,2023-06-08,23,281.8446,283.57593,1.7313232,1
Santiago,2023-06-09,0,281.11963,283.4291,2.3094788,1
Santiago,2023-06-09,1,280.26294,283.91837,3.655426,1
Santiago,2023-06-09,2,279.42828,284.22223,4.7939453,1
Santiago,2023-06-09,3,280.02362,283.79312,3.7695007,1
Santiago,2023-06-09,4,279.93317,283.21646,3.2832947,1
Santiago,2023-06-09,5,280.5028,282.82922,2.326416,1
Santiago,2023-06-09,6,280.52368,282.72467,2.2009888,1
Santiago,2023-06-09,7,280.39142,282.5784,2.1869812,1
Santiago,2023-06-09,8,280.08655,282.52557,2.4390259,1
Santiago,2023-06-09,9,280.247,282.41736,2.1703491,1
Santiago,2023-06-09,10,280.14557,282.43604,2.2904663,1
Santiago,2023-06-09,11,280.16412,282.3181,2.1539917,1
Santiago,2023-06-09,12,279.48785,282.543,3.0551453,1
Santiago,2023-06-09,13,280.55792,282.95032,2.392395,1
Santiago,2023-06-09,14,280.98334,282.7636,1.7802734,1
Santiago,2023-06-09,15,281.45197,282.80334,1.3513794,1
Santiago,2023-06-09,16,282.2284,282.63916,0.4107666,1
Santiago,2023-06-09,17,282.4696,282.61157,0.14196777,1
Santiago,2023-06-09,18,282.40887,282.65045,0.24157715,1
Santiago,2023-06-09,19,282.25928,282.16708,-0.0921936,0
Santiago,2023-06-09,20,281.48218,281.99722,0.51504517,1
Santiago,2023-06-09,21,280.84656,281.74234,0.8957825,1
Santiago,2023-06-09,22,280.94116,280.94736,0.0061950684,1
Santiago,2023-06-09,23,280.67267,280.7055,0.032836914,1
Santiago,2023-06-10,0,280.22473,280.40335,0.17861938,1
Santiago,2023-06-10,1,280.01324,280.29047,0.27722168,1
Santiago,2023-06-10,2,279.6568,280.4474,0.7905884,1
Santiago,2023-06-10,3,279.30414,280.61047,1.3063354,1
Santiago,2023-06-10,4,278.9309,280.3568,1.4259033,1
Santiago,2023-06-10,5,278.49542,280.34473,1.8493042,1
Santiago,2023-06-10,6,278.54663,280.6952,2.1485596,1
Santiago,2023-06-10,7,278.42938,280.38492,1.9555359,1
Santiago,2023-06-10,8,278.19922,280.1548,1.9555664,1
Santiago,2023-06-10,9,277.6443,280.11304,2.46875,1
Santiago,2023-06-10,10,276.9536,279.78473,2.8311157,1
Santiago,2023-06-10,11,277.1112,280.25037,3.1391602,1
Santiago,2023-06-10,12,277.10278,280.9781,3.8753052,1
Santiago,2023-06-10,13,277.86768,281.38507,3.517395,1
Santiago,2023-06-10,14,279.07312,281.3982,2.3250732,1
Santiago,2023-06-10,15,279.80707,281.40833,1.6012573,1
Santiago,2023-06-10,16,280.30664,281.21732,0.91067505,1
Santiago,2023-06-10,17,280.9917,281.26434,0.27264404,1
Santiago,2023-06-10,18,281.66498,281.0891,-0.5758667,0
Santiago,2023-06-10,19,281.49237,280.67212,-0.82025146,0
Santiago,2023-06-10,20,281.0818,280.44244,-0.63934326,0
Santiago,2023-06-10,21,280.55463,280.1689,-0.38571167,0
Santiago,2023-06-10,22,279.38885,278.98074,-0.40811157,0
Santiago,2023-06-10,23,278.78827,279.27505,0.4867859,1
Santiago,2023-06-11,0,279.04858,279.38904,0.3404541,1
Santiago,2023-06-11,1,277.98462,279.73203,1.747406,1
Santiago,2023-06-11,2,276.79474,280.02875,3.2340088,1
Santiago,2023-06-11,3,275.9508,279.892,3.9411926,1
Santiago,2023-06-11,4,275.1355,279.9024,4.7669067,1
Santiago,2023-06-11,5,274.82654,279.93863,5.112091,1
Santiago,2023-06-11,6,274.1499,279.99026,5.8403625,1
Santiago,2023-06-11,7,273.43842,279.86713,6.428711,1
Santiago,2023-06-11,8,272.65448,279.75372,7.099243,1
Santiago,2023-06-11,9,271.9842,279.79672,7.8125305,1
Santiago,2023-06-11,10,271.74945,279.1064,7.356964,1
Santiago,2023-06-11,11,271.29034,279.6444,8.354065,1
Santiago,2023-06-11,12,271.2718,279.9539,8.682098,1
Santiago,2023-06-11,13,272.76562,280.0432,7.277588,1
Santiago,2023-06-11,14,275.57526,280.03326,4.458008,1
Santiago,2023-06-11,15,277.50275,280.13535,2.6325989,1
Santiago,2023-06-11,16,278.28265,280.4513,2.1686401,1
Santiago,2023-06-11,17,278.961,280.71167,1.7506714,1
Santiago,2023-06-11,18,279.57397,280.86667,1.2926941,1
Santiago,2023-06-11,19,279.68396,280.9002,1.2162476,1
Santiago,2023-06-11,20,279.37793,280.82715,1.4492188,1
Santiago,2023-06-11,21,278.2893,280.4753,2.1860046,1
Santiago,2023-06-11,22,276.15942,279.74866,3.5892334,1
Santiago,2023-06-11,23,274.1869,280.4314,6.244507,1
Santiago,2023-06-12,0,272.8147,280.85132,8.036621,1
Santiago,2023-06-12,1,271.56213,281.0016,9.439453,1
Santiago,2023-06-12,2,270.68372,281.0185,10.334778,1
Santiago,2023-06-12,3,270.515,280.9772,10.462189,1
Santiago,2023-06-12,4,269.2738,281.05814,11.784332,1
Santiago,2023-06-12,5,268.80115,281.16742,12.366272,1
Santiago,2023-06-12,6,268.3828,281.2732,12.890381,1
Santiago,2023-06-12,7,268.2323,281.3131,13.080811,1
Santiago,2023-06-12,8,268.36475,281.3246,12.959839,1
Santiago,2023-06-12,9,268.17932,281.41068,13.231354,1
Santiago,2023-06-12,10,267.5418,281.15137,13.609558,1
Santiago,2023-06-12,11,267.55438,281.64984,14.095459,1
Santiago,2023-06-12,12,267.8169,281.99084,14.17395,1
Santiago,2023-06-12,13,270.2456,282.06586,11.820251,1
Santiago,2023-06-12,14,274.6936,282.2068,7.5131836,1
Santiago,2023-06-12,15,277.39648,282.44562,5.0491333,1
Santiago,2023-06-12,16,278.2434,282.7865,4.543091,1
Santiago,2023-06-12,17,279.13733,283.04007,3.9027405,1
Santiago,2023-06-12,18,280.0631,283.23126,3.1681519,1
Santiago,2023-06-12,19,280.47437,283.33368,2.859314,1
Santiago,2023-06-12,20,280.1278,283.40646,3.278656,1
Santiago,2023-06-12,21,278.7915,283.498,4.706482,1
Santiago,2023-06-12,22,275.06165,283.4284,8.36676,1
Santiago,2023-06-12,23,272.83704,283.8818,11.044769,1
Santiago,2023-06-13,0,269.25903,284.54996,15.290924,1
Santiago,2023-06-13,1,268.8739,284.83704,15.963135,1
Santiago,2023-06-13,2,268.80017,284.94324,16.143066,1
Santiago,2023-06-13,3,268.7019,284.9224,16.22049,1
Santiago,2023-06-13,4,268.88092,284.87878,15.997864,1
Santiago,2023-06-13,5,269.18628,284.90533,15.719055,1
Santiago,2023-06-13,6,269.185,284.97675,15.791748,1
Santiago,2023-06-13,7,269.29535,284.97284,15.67749,1
Santiago,2023-06-13,8,268.73993,284.9754,16.235474,1
Santiago,2023-06-13,9,268.45612,284.8844,16.428284,1
Santiago,2023-06-13,10,267.59998,284.87625,17.276276,1
Santiago,2023-06-13,11,267.48425,284.74146,17.257202,1
Santiago,2023-06-13,12,267.48242,284.9668,17.484375,1
Santiago,2023-06-13,13,269.85126,285.1071,15.255829,1
Santiago,2023-06-13,14,274.27368,285.17303,10.899353,1
Santiago,2023-06-13,15,278.1604,285.36954,7.209137,1
Santiago,2023-06-13,16,280.2776,285.69226,5.414673,1
Santiago,2023-06-13,17,281.9419,285.96152,4.019623,1
Santiago,2023-06-13,18,283.16577,286.21454,3.048767,1
Santiago,2023-06-13,19,283.65857,286.18393,2.52536,1
Santiago,2023-06-13,20,283.16736,285.96503,2.7976685,1
Santiago,2023-06-13,21,281.77087,286.1673,4.3964233,1
Santiago,2023-06-13,22,276.84827,286.55338,9.705109,1
Santiago,2023-06-13,23,274.19055,286.97113,12.780579,1
Santiago,2023-06-14,0,272.21838,287.22714,15.008759,1
Santiago,2023-06-14,1,270.80066,287.25,16.44934,1
Santiago,2023-06-14,2,270.93872,287.15646,16.217743,1
Santiago,2023-06-14,3,271.12402,287.00415,15.880127,1
Santiago,2023-06-14,4,270.96533,286.89474,15.929413,1
Santiago,2023-06-14,5,271.14862,286.78717,15.63855,1
Santiago,2023-06-14,6,271.04022,286.87958,15.839355,1
Santiago,2023-06-14,7,270.95422,287.0559,16.101685,1
Santiago,2023-06-14,8,270.8769,287.02048,16.143585,1
Santiago,2023-06-14,9,270.92694,286.75092,15.823975,1
Santiago,2023-06-14,10,271.7727,286.69586,14.923157,1
Santiago,2023-06-14,11,271.26855,287.2033,15.934753,1
Santiago,2023-06-14,12,271.32123,287.6698,16.348572,1
Santiago,2023-06-14,13,273.58203,287.98572,14.403687,1
Santiago,2023-06-14,14,278.35272,287.79837,9.445648,1
Santiago,2023-06-14,15,281.90186,287.7649,5.863037,1
Santiago,2023-06-14,16,283.88165,288.02603,4.1443787,1
Santiago,2023-06-14,17,285.3324,288.18405,2.851654,1
Santiago,2023-06-14,18,285.82965,288.01675,2.1871033,1
Santiago,2023-06-14,19,286.19556,287.83203,1.6364746,1
Santiago,2023-06-14,20,285.49878,287.79492,2.2961426,1
Santiago,2023-06-14,21,284.07288,287.84232,3.7694397,1
Santiago,2023-06-14,22,280.63123,287.6821,7.050873,1
Santiago,2023-06-14,23,278.47083,287.20407,8.733246,1
Santiago,2023-06-15,0,276.82507,287.03046,10.205383,1
Santiago,2023-06-15,1,274.70435,287.349,12.644653,1
Santiago,2023-06-15,2,273.89374,287.4358,13.542053,1
Santiago,2023-06-15,3,273.9746,287.34888,13.374268,1
Santiago,2023-06-15,4,274.44476,287.3521,12.907349,1
Santiago,2023-06-15,5,274.99243,287.3337,12.341278,1
Santiago,2023-06-15,6,274.72986,287.11935,12.389496,1
Santiago,2023-06-15,7,274.62952,287.05713,12.427612,1
Santiago,2023-06-15,8,274.18805,287.06348,12.875427,1
Santiago,2023-06-15,9,274.1336,287.09384,12.960236,1
Santiago,2023-06-15,10,273.46613,287.13715,13.6710205,1
Santiago,2023-06-15,11,273.38086,287.71985,14.338989,1
Santiago,2023-06-15,12,273.17163,287.95178,14.780151,1
Santiago,2023-06-15,13,275.9599,287.99475,12.034851,1
Santiago,2023-06-15,14,280.20447,287.8941,7.689636,1
Santiago,2023-06-15,15,283.20483,287.84027,4.635437,1
Santiago,2023-06-15,16,285.083,288.0139,2.9308777,1
Santiago,2023-06-15,17,286.36035,288.23593,1.8755798,1
Santiago,2023-06-15,18,287.18665,288.34406,1.1574097,1
Santiago,2023-06-15,19,287.6023,288.34888,0.74658203,1
